# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
 120   0.979425E+02   0.154294E-24   0.406025E-26  -0.385665E-26   0.154306E-24   0.405037E-26  -0.386851E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.154299E-24   0.404805E-26  -0.384299E-26
 121   0.107737E+03   0.155425E-24   0.407676E-26  -0.387185E-26   0.155449E-24   0.407346E-26  -0.390375E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.155436E-24   0.407988E-26  -0.389697E-26
 122   0.118510E+03   0.156600E-24   0.411057E-26  -0.392601E-26   0.156602E-24   0.411062E-26  -0.392606E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.156612E-24   0.409863E-26  -0.394192E-26
 123   0.120881E+03   0.156840E-24   0.412726E-26  -0.392029E-26   0.156826E-24   0.414075E-26  -0.390675E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.156854E-24   0.410914E-26  -0.394010E-26
 124   0.123298E+03   0.157087E-24   0.410647E-26  -0.392646E-26   0.157098E-24   0.411667E-26  -0.394516E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.157097E-24   0.410447E-26  -0.392883E-26
 125   0.125764E+03   0.157345E-24   0.410280E-26  -0.394471E-26   0.157346E-24   0.412316E-26  -0.395139E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.157340E-24   0.411989E-26  -0.392628E-26
 126   0.128280E+03   0.157571E-24   0.415265E-26  -0.391245E-26   0.157588E-24   0.413651E-26  -0.395079E-26   0.350319E-18   0.152605E-19  -0.142998E-19   0.157583E-24   0.413272E-26  -0.393205E-26
 127   0.130845E+03   0.157848E-24   0.411590E-26  -0.395730E-26   0.157849E-24   0.413633E-26  -0.396400E-26   0.103612E-18   0.436727E-20  -0.409460E-20   0.157827E-24   0.413265E-26  -0.393844E-26
 128   0.133462E+03   0.158085E-24   0.414754E-26  -0.393717E-26   0.158084E-24   0.414751E-26  -0.393715E-26   0.314975E-19   0.128773E-20  -0.121330E-20   0.158102E-24   0.412239E-26  -0.396381E-26
 129   0.136131E+03   0.158344E-24   0.415635E-26  -0.396974E-26   0.158346E-24   0.415640E-26  -0.396979E-26   0.983380E-20   0.390464E-21  -0.362782E-21   0.158346E-24   0.415628E-26  -0.396994E-26
 130   0.138854E+03   0.158590E-24   0.417951E-26  -0.393774E-26   0.158580E-24   0.415951E-26  -0.395044E-26   0.315684E-20   0.119794E-21  -0.114400E-21   0.158591E-24   0.416067E-26  -0.394991E-26
 131   0.141631E+03   0.158859E-24   0.414227E-26  -0.398265E-26   0.158860E-24   0.416283E-26  -0.398940E-26   0.104140E-20   0.384317E-22  -0.363686E-22   0.158867E-24   0.414120E-26  -0.398410E-26
 132   0.144464E+03   0.159109E-24   0.417645E-26  -0.398893E-26   0.159111E-24   0.414886E-26  -0.398898E-26   0.353373E-21   0.126653E-22  -0.118819E-22   0.159113E-24   0.414761E-26  -0.399026E-26
 133   0.147353E+03   0.159355E-24   0.418086E-26  -0.396880E-26   0.159354E-24   0.418083E-26  -0.396878E-26   0.123459E-21   0.427110E-23  -0.399168E-23   0.159359E-24   0.417967E-26  -0.397013E-26
 134   0.150300E+03   0.159600E-24   0.420613E-26  -0.396283E-26   0.159617E-24   0.418773E-26  -0.397533E-26   0.444704E-22   0.148057E-23  -0.139864E-23   0.159606E-24   0.418614E-26  -0.397627E-26
 135   0.153306E+03   0.159874E-24   0.419652E-26  -0.400810E-26   0.159876E-24   0.419657E-26  -0.400815E-26   0.165406E-22   0.532028E-24  -0.501945E-24   0.159884E-24   0.416885E-26  -0.400848E-26
 136   0.156372E+03   0.160128E-24   0.420114E-26  -0.398805E-26   0.160127E-24   0.420111E-26  -0.398803E-26   0.637491E-23   0.197385E-24  -0.187274E-24   0.160131E-24   0.420106E-26  -0.398826E-26
 137   0.159499E+03   0.160374E-24   0.422653E-26  -0.398205E-26   0.160391E-24   0.421010E-26  -0.402108E-26   0.255821E-23   0.765008E-25  -0.725668E-25   0.160379E-24   0.420756E-26  -0.399443E-26
 138   0.162689E+03   0.160649E-24   0.421481E-26  -0.400103E-26   0.160648E-24   0.421478E-26  -0.400100E-26   0.107845E-23   0.311524E-25  -0.295267E-25   0.160658E-24   0.418554E-26  -0.403122E-26
 139   0.165943E+03   0.160900E-24   0.422139E-26  -0.400728E-26   0.160927E-24   0.418903E-26  -0.404130E-26   0.485788E-24   0.135076E-25  -0.128238E-25   0.160906E-24   0.421793E-26  -0.401088E-26
 140   0.169262E+03   0.161175E-24   0.420266E-26  -0.404071E-26   0.161176E-24   0.422149E-26  -0.402091E-26   0.243731E-24   0.652000E-26  -0.623256E-26   0.161156E-24   0.422719E-26  -0.399376E-26
 141   0.172647E+03   0.161428E-24   0.423523E-26  -0.402041E-26   0.161427E-24   0.423520E-26  -0.402039E-26   0.161453E-24   0.423499E-26  -0.400114E-26   0.161425E-24   0.423413E-26  -0.402131E-26
 142   0.176100E+03   0.161696E-24   0.424228E-26  -0.402710E-26   0.161695E-24   0.424225E-26  -0.402708E-26   0.161694E-24   0.424222E-26  -0.402705E-26   0.161693E-24   0.424220E-26  -0.402703E-26
 143   0.179622E+03   0.161939E-24   0.426777E-26  -0.402090E-26   0.161956E-24   0.424910E-26  -0.403358E-26   0.161955E-24   0.424907E-26  -0.403356E-26   0.161954E-24   0.424905E-26  -0.403353E-26
 144   0.183215E+03   0.162228E-24   0.423012E-26  -0.406711E-26   0.162229E-24   0.424907E-26  -0.404719E-26   0.162221E-24   0.425603E-26  -0.404017E-26   0.162220E-24   0.425601E-26  -0.404014E-26
 145   0.186879E+03   0.162466E-24   0.428167E-26  -0.403400E-26   0.162484E-24   0.426293E-26  -0.404672E-26   0.162483E-24   0.426291E-26  -0.404669E-26   0.162482E-24   0.426288E-26  -0.404666E-26
 146   0.190617E+03   0.162756E-24   0.424389E-26  -0.408036E-26   0.162757E-24   0.426291E-26  -0.406036E-26   0.162749E-24   0.426989E-26  -0.405332E-26   0.162748E-24   0.426987E-26  -0.405330E-26
 147   0.194429E+03   0.162995E-24   0.429561E-26  -0.404713E-26   0.163013E-24   0.427682E-26  -0.405989E-26   0.163012E-24   0.427679E-26  -0.405987E-26   0.163011E-24   0.427676E-26  -0.405984E-26
 148   0.198318E+03   0.163258E-24   0.430255E-26  -0.405367E-26   0.163276E-24   0.425745E-26  -0.409340E-26   0.163277E-24   0.427653E-26  -0.407334E-26   0.163269E-24   0.428354E-26  -0.406627E-26
 149   0.202284E+03   0.163545E-24   0.426446E-26  -0.410013E-26   0.163546E-24   0.428356E-26  -0.408004E-26   0.163538E-24   0.429058E-26  -0.407296E-26   0.163537E-24   0.429056E-26  -0.407294E-26
 150   0.206330E+03   0.163785E-24   0.431642E-26  -0.406674E-26   0.163803E-24   0.429754E-26  -0.407956E-26   0.163802E-24   0.429751E-26  -0.407954E-26   0.163801E-24   0.429748E-26  -0.407951E-26
 151   0.210456E+03   0.164049E-24   0.432339E-26  -0.407331E-26   0.164067E-24   0.430448E-26  -0.408615E-26   0.164066E-24   0.430445E-26  -0.408613E-26   0.164065E-24   0.430442E-26  -0.408610E-26
 152   0.231502E+03   0.165319E-24   0.433418E-26  -0.412030E-26   0.165315E-24   0.433721E-26  -0.411722E-26   0.165314E-24   0.433718E-26  -0.411720E-26   0.165313E-24   0.433715E-26  -0.411717E-26
 153   0.254652E+03   0.166548E-24   0.436956E-26  -0.414793E-26   0.166547E-24   0.436953E-26  -0.414790E-26   0.166546E-24   0.436950E-26  -0.414788E-26   0.166545E-24   0.436947E-26  -0.414785E-26
 154   0.280117E+03   0.167760E-24   0.440031E-26  -0.417914E-26   0.167758E-24   0.440132E-26  -0.417808E-26   0.167757E-24   0.440129E-26  -0.417805E-26   0.167756E-24   0.440126E-26  -0.417803E-26
 155   0.308129E+03   0.168924E-24   0.441589E-26  -0.422232E-26   0.168936E-24   0.439751E-26  -0.424243E-26   0.168929E-24   0.439523E-26  -0.421435E-26   0.168922E-24   0.442438E-26  -0.421416E-26
 156   0.338942E+03   0.170033E-24   0.443038E-26  -0.423575E-26   0.170032E-24   0.445345E-26  -0.424185E-26   0.170023E-24   0.446074E-26  -0.423449E-26   0.170022E-24   0.446071E-26  -0.423446E-26
 157   0.372836E+03   0.171061E-24   0.448796E-26  -0.426033E-26   0.171060E-24   0.448793E-26  -0.426030E-26   0.171058E-24   0.448790E-26  -0.426027E-26   0.171057E-24   0.448787E-26  -0.426024E-26
 158   0.410119E+03   0.172015E-24   0.451203E-26  -0.426288E-26   0.172043E-24   0.447624E-26  -0.429202E-26   0.172035E-24   0.447605E-26  -0.429183E-26   0.172028E-24   0.450573E-26  -0.429165E-26
 159   0.451131E+03   0.172896E-24   0.451267E-26  -0.427748E-26   0.172899E-24   0.453521E-26  -0.428479E-26   0.172898E-24   0.453616E-26  -0.430608E-26   0.172897E-24   0.451269E-26  -0.427751E-26
 160   0.496245E+03   0.173692E-24   0.453346E-26  -0.429720E-26   0.173696E-24   0.455612E-26  -0.430454E-26   0.173695E-24   0.455706E-26  -0.432593E-26   0.173694E-24   0.453349E-26  -0.429723E-26
 161   0.545869E+03   0.174404E-24   0.456559E-26  -0.432829E-26   0.174421E-24   0.453810E-26  -0.435135E-26   0.174413E-24   0.456820E-26  -0.435115E-26   0.174405E-24   0.457569E-26  -0.434361E-26
 162   0.600456E+03   0.175025E-24   0.458864E-26  -0.436220E-26   0.175020E-24   0.459184E-26  -0.435894E-26   0.175019E-24   0.459181E-26  -0.435891E-26   0.175018E-24   0.459179E-26  -0.435889E-26
 163   0.660502E+03   0.175551E-24   0.460577E-26  -0.437216E-26   0.175550E-24   0.460574E-26  -0.437214E-26   0.175549E-24   0.460571E-26  -0.437211E-26   0.175548E-24   0.460568E-26  -0.437208E-26
 164   0.726552E+03   0.175993E-24   0.459241E-26  -0.435517E-26   0.175995E-24   0.458585E-26  -0.436153E-26   0.175991E-24   0.461633E-26  -0.436142E-26   0.175990E-24   0.459343E-26  -0.435404E-26
 165   0.799207E+03   0.176381E-24   0.459691E-26  -0.439284E-26   0.176381E-24   0.459591E-26  -0.437109E-26   0.176377E-24   0.461963E-26  -0.440015E-26   0.176368E-24   0.460330E-26  -0.436340E-26
 166   0.879128E+03   0.176670E-24   0.464079E-26  -0.437193E-26   0.176706E-24   0.459756E-26  -0.440835E-26   0.176698E-24   0.459736E-26  -0.440816E-26   0.176691E-24   0.460397E-26  -0.437875E-26
 167   0.967040E+03   0.176956E-24   0.461864E-26  -0.437794E-26   0.176959E-24   0.461096E-26  -0.438541E-26   0.176955E-24   0.461085E-26  -0.438531E-26   0.176950E-24   0.464150E-26  -0.438520E-26
 168   0.106374E+04   0.177219E-24   0.463275E-26  -0.442967E-26   0.177202E-24   0.462506E-26  -0.438402E-26   0.177205E-24   0.461737E-26  -0.439151E-26   0.177201E-24   0.461726E-26  -0.439140E-26
 169   0.117012E+04   0.177437E-24   0.464535E-26  -0.440572E-26   0.177457E-24   0.462394E-26  -0.439775E-26   0.177453E-24   0.462383E-26  -0.439765E-26   0.177448E-24   0.462371E-26  -0.439754E-26
 170   0.128713E+04   0.177715E-24   0.463845E-26  -0.439672E-26   0.177718E-24   0.463074E-26  -0.440422E-26   0.177714E-24   0.463062E-26  -0.440411E-26   0.177709E-24   0.463051E-26  -0.440401E-26
 171   0.141584E+04   0.178036E-24   0.464005E-26  -0.443406E-26   0.178036E-24   0.463218E-26  -0.444154E-26   0.178029E-24   0.463884E-26  -0.441192E-26   0.178024E-24   0.463872E-26  -0.441181E-26
 172   0.155743E+04   0.178382E-24   0.465252E-26  -0.441642E-26   0.178382E-24   0.464805E-26  -0.442068E-26   0.178378E-24   0.464793E-26  -0.442058E-26   0.178374E-24   0.464782E-26  -0.442047E-26
 173   0.171317E+04   0.178823E-24   0.466738E-26  -0.442413E-26   0.178826E-24   0.465962E-26  -0.443169E-26   0.178822E-24   0.465950E-26  -0.443158E-26   0.178818E-24   0.465939E-26  -0.443147E-26
 174   0.188449E+04   0.179329E-24   0.468058E-26  -0.443665E-26   0.179332E-24   0.467280E-26  -0.444422E-26   0.179328E-24   0.467268E-26  -0.444411E-26   0.179323E-24   0.467257E-26  -0.444401E-26
 175   0.207294E+04   0.179928E-24   0.465468E-26  -0.448440E-26   0.179921E-24   0.465792E-26  -0.448099E-26   0.179917E-24   0.466467E-26  -0.445121E-26   0.179894E-24   0.468743E-26  -0.445813E-26
 176   0.228023E+04   0.180561E-24   0.471160E-26  -0.446821E-26   0.180563E-24   0.470487E-26  -0.447473E-26   0.180589E-24   0.468209E-26  -0.446783E-26   0.180565E-24   0.470494E-26  -0.447478E-26
 177   0.250825E+04   0.181327E-24   0.473274E-26  -0.448609E-26   0.181331E-24   0.472487E-26  -0.449375E-26   0.181326E-24   0.472475E-26  -0.449364E-26   0.181322E-24   0.472464E-26  -0.449353E-26
 178   0.275908E+04   0.182179E-24   0.471989E-26  -0.451043E-26   0.182152E-24   0.474628E-26  -0.451410E-26   0.182147E-24   0.474615E-26  -0.451399E-26   0.182143E-24   0.477076E-26  -0.448376E-26
 179   0.303499E+04   0.183060E-24   0.477796E-26  -0.452895E-26   0.183063E-24   0.477001E-26  -0.453668E-26   0.183059E-24   0.476989E-26  -0.453657E-26   0.183054E-24   0.476978E-26  -0.453646E-26
 180   0.333849E+04   0.184045E-24   0.476360E-26  -0.456101E-26   0.184012E-24   0.478777E-26  -0.452977E-26   0.184036E-24   0.477144E-26  -0.455310E-26   0.184011E-24   0.478775E-26  -0.452975E-26
 181   0.367233E+04   0.185066E-24   0.479699E-26  -0.457968E-26   0.185040E-24   0.481451E-26  -0.455507E-26   0.185063E-24   0.479809E-26  -0.457852E-26   0.185039E-24   0.484662E-26  -0.455504E-26
 182   0.403957E+04   0.186128E-24   0.485687E-26  -0.460597E-26   0.186130E-24   0.484287E-26  -0.458191E-26   0.186122E-24   0.484267E-26  -0.458171E-26   0.186146E-24   0.482615E-26  -0.460530E-26
 183   0.444352E+04   0.187259E-24   0.487691E-26  -0.460525E-26   0.187255E-24   0.487215E-26  -0.460960E-26   0.187279E-24   0.485554E-26  -0.463334E-26   0.187254E-24   0.487213E-26  -0.460958E-26
 184   0.488788E+04   0.188455E-24   0.488483E-26  -0.466355E-26   0.188429E-24   0.490268E-26  -0.463848E-26   0.188452E-24   0.488596E-26  -0.466237E-26   0.188428E-24   0.490265E-26  -0.463846E-26
 185   0.537666E+04   0.189635E-24   0.494117E-26  -0.466145E-26   0.189634E-24   0.493405E-26  -0.466816E-26   0.189658E-24   0.491722E-26  -0.469220E-26   0.189633E-24   0.493402E-26  -0.466814E-26
 186   0.591433E+04   0.190913E-24   0.493183E-26  -0.474033E-26   0.190903E-24   0.494949E-26  -0.472299E-26   0.190878E-24   0.496640E-26  -0.469877E-26   0.190902E-24   0.494946E-26  -0.472297E-26
 187   0.650576E+04   0.192173E-24   0.495717E-26  -0.473978E-26   0.192155E-24   0.497464E-26  -0.472224E-26   0.192186E-24   0.494816E-26  -0.475589E-26   0.192158E-24   0.497473E-26  -0.472233E-26
 188   0.715634E+04   0.193463E-24   0.501586E-26  -0.478633E-26   0.193470E-24   0.498243E-26  -0.478650E-26   0.193476E-24   0.498137E-26  -0.478781E-26   0.193481E-24   0.498149E-26  -0.478792E-26
 189   0.787197E+04   0.194800E-24   0.501547E-26  -0.482058E-26   0.194772E-24   0.504240E-26  -0.478656E-26   0.194771E-24   0.504237E-26  -0.478653E-26   0.194770E-24   0.504234E-26  -0.478650E-26
 190   0.865917E+04   0.196125E-24   0.504958E-26  -0.485336E-26   0.196130E-24   0.504970E-26  -0.485348E-26   0.196135E-24   0.504983E-26  -0.485360E-26   0.196140E-24   0.504995E-26  -0.485372E-26
 191   0.100000E+05   0.198181E-24   0.510374E-26  -0.490305E-26   0.198187E-24   0.510266E-26  -0.490438E-26   0.198192E-24   0.510278E-26  -0.490450E-26   0.198163E-24   0.513019E-26  -0.486990E-26
