   x                        int
   15.731261394861814        2.2889253758882565E-007
   15.751984393894933        2.2918627053024749E-007
   15.772707392928051        2.2947997631922647E-007
   15.793431627164072        2.2977367246346724E-007
   15.814154626197194        2.3006732395697234E-007
   15.834877625230313        2.3036094830906584E-007
   15.855600624263435        2.3065414456662575E-007
   15.876323623296553        2.3094647261263916E-007
   15.897047857532574        2.3123878793328284E-007
   15.917770856565692        2.3153105568810439E-007
   15.938493855598814        2.3182329330515675E-007
   15.959216854631933        2.3211550078905383E-007
   15.979941088867953        2.3240769555886784E-007
   16.000664087901072        2.3269984278850710E-007
   16.021387086934194        2.3299195989883630E-007
   16.042110085967312        2.3328404689446933E-007
   16.062833085000435        2.3357610378001523E-007
   16.083557319236451        2.3386814796556691E-007
   16.104280318269574        2.3416014464297924E-007
   16.125003317302692        2.3445211122413579E-007
   16.145726316335814        2.3474404771364597E-007
   16.166450550571831        2.3503597151441943E-007
   16.187173549604953        2.3532784783266012E-007
   16.207896548638072        2.3561969407307344E-007
   16.228619547671194        2.3591151024026073E-007
   16.249342546704312        2.3620329633882793E-007
   16.270066780940333        2.3649506976271769E-007
   16.290789779973451        2.3678679573605595E-007
   16.311512779006573        2.3707849165457945E-007
   16.332235778039692        2.3737015752288458E-007
   16.352958777072814        2.3766179334557183E-007
   16.373683011308831        2.3795341650762805E-007
   16.394406010341953        2.3824499225108163E-007
   16.415129009375072        2.3853653796270927E-007
   16.435852008408194        2.3882805364710364E-007
   16.456576242644214        2.3911955668208812E-007
   16.477299241677333        2.3941101232401188E-007
   16.498022240710451        2.3970243795248242E-007
   16.518745239743573        2.3999383357209304E-007
   16.539468238776692        2.4028519918743197E-007
   16.560192473012712        2.4057655216737592E-007
   16.580915472045834        2.4086785778615475E-007
   16.601638471078953        2.4115913341442786E-007
   16.622361470112072        2.4145037905678316E-007
   16.643084469145194        2.4174159471780754E-007
   16.663808703381214        2.4203279775743231E-007
   16.684531702414333        2.4232395346775987E-007
   16.705254701447455        2.4261507921050619E-007
   16.725977700480573        2.4290617499025429E-007
   16.746701934716594        2.4319725815979278E-007
   16.767424933749712        2.4348829402550254E-007
   16.788147932782834        2.4377929047335959E-007
   16.808870931815953        2.4406893853350619E-007
   16.829593930849075        2.4435855364761216E-007
   16.850318165085092        2.4464815308097003E-007
   16.871041164118214        2.4493770231785409E-007
   16.891764163151333        2.4522721862551731E-007
   16.912487162184455        2.4551670200956315E-007
   16.933210161217573        2.4580615247559504E-007
   16.953934395453594        2.4609558727908316E-007
   16.974657394486712        2.4638497192392638E-007
   16.995380393519834        2.4667432366755364E-007
   17.016103392552953        2.4696364251556366E-007
   17.036827626788973        2.4725294571558178E-007
   17.057550625822092        2.4754219878718375E-007
   17.078273624855214        2.4783141897995378E-007
   17.098996623888333        2.4812060629948264E-007
   17.119719622921455        2.4840976075136176E-007
   17.140443857157472        2.4869889957341364E-007
   17.161166856190594        2.4898798830480371E-007
   17.181889855223712        2.4927704418531068E-007
   17.202612854256834        2.4956606722052032E-007
   17.223337088492851        2.4985507464041801E-007
   17.244060087525973        2.5014403199982853E-007
   17.264783086559092        2.5043295653069121E-007
   17.285506085592214        2.5072184823858789E-007
   17.306229084625333        2.5101070712909904E-007
   17.326953318861353        2.5129955042242024E-007
   17.347676317894472        2.5158834369293692E-007
   17.368399316927594        2.5187710416279844E-007
   17.389122315960712        2.5216583183758126E-007
   17.409845314993834        2.5245452672285587E-007
   17.430569549229855        2.5274320602904281E-007
   17.451292548262973        2.5303183535006540E-007
   17.472015547296095        2.5332043189829514E-007
   17.492738546329214        2.5360899567929863E-007
   17.513462780565234        2.5389754389567762E-007
   17.534185779598353        2.5418604215697746E-007
   17.554908778631475        2.5447450766775098E-007
   17.575631777664594        2.5476294043355922E-007
   17.596354776697716        2.5505134045996429E-007
   17.617079010933733        2.5533972493980377E-007
   17.637802009966855        2.5562805950213433E-007
   17.658525008999973        2.5591636134174138E-007
   17.679248008033095        2.5620463046418183E-007
   17.699971007066214        2.5649286687501204E-007
   17.720695241302234        2.5678108775731191E-007
   17.741418240335353        2.5706925875963388E-007
   17.762141239368475        2.5735739706700433E-007
   17.782864238401594        2.5764549848029755E-007
   17.803588472637614        2.5793223065957050E-007
   17.824311471670732        2.5821891020940662E-007
   17.845034470703855        2.5850555422724493E-007
   17.865757469736973        2.5879216271969018E-007
   17.886480468770095        2.5907873569334441E-007
   17.907204703006112        2.5936529023293691E-007
   17.927927702039234        2.5965179218670116E-007
   17.948650701072353        2.5993825864147607E-007
   17.969373700105475        2.6022468960386011E-007
   17.990097934341492        2.6051110215011104E-007
   18.010820933374614        2.6079746214538136E-007
   18.031543932407732        2.6108378666804205E-007
   18.052266931440855        2.6137007572468600E-007
   18.072989930473973        2.6165632932189745E-007
   18.093714164709993        2.6194256452536113E-007
   18.114437163743112        2.6222874722136126E-007
   18.135160162776234        2.6251489447768810E-007
   18.155883161809353        2.6280100630092332E-007
   18.176606160842475        2.6308708269765055E-007
   18.197330395078495        2.6337314072298149E-007
   18.218053394111614        2.6365914628431295E-007
   18.238776393144732        2.6394511643886931E-007
   18.259499392177855        2.6423105119322127E-007
   18.280223626413875        2.6451696759403834E-007
   18.300946625446993        2.6480283156559327E-007
   18.321669624480116        2.6508866015665780E-007
   18.342392623513234        2.6537445337380110E-007
   18.363115622546356        2.6566021122358947E-007
   18.383839856782373        2.6594595074213956E-007
   18.404562855815495        2.6623163787480025E-007
   18.425285854848614        2.6651728965979594E-007
   18.446008853881736        2.6680290610368360E-007
   18.466731852914855        2.6708848721302191E-007
   18.487456087150875        2.6737405001338928E-007
   18.508179086183993        2.6765956047119304E-007
   18.528902085217116        2.6794503561411175E-007
   18.549625084250234        2.6823047544869806E-007
   18.570349318486254        2.6851589699210350E-007
   18.591072317519373        2.6880126622756727E-007
   18.611795316552495        2.6908660017434430E-007
   18.632518315585614        2.6937189883897791E-007
   18.653241314618736        2.6965716222801123E-007
   18.673965548854756        2.6994240734807701E-007
   18.694688547887875        2.7022760020343464E-007
   18.715411546920993        2.7051275780281306E-007
   18.736134545954116        2.7079788015275170E-007
   18.756858780190136        2.7108298425146718E-007
   18.777581779223254        2.7136803612002472E-007
   18.798304778256377        2.7165305275874192E-007
   18.819027777289495        2.7193803417415188E-007
   18.839750776322617        2.7222276765454287E-007
   18.860475010558634        2.7250633797189698E-007
   18.881198009591756        2.7278985352449793E-007
   18.901921008624875        2.7307333122236956E-007
   18.922644007657997        2.7335677107308337E-007
   18.943367006691116        2.7364017308421403E-007
   18.964091240927136        2.7392355415223970E-007
   18.984814239960254        2.7420688050465501E-007
   19.005537238993377        2.7449016904018912E-007
   19.026260238026495        2.7477341976640825E-007
   19.046984472262515        2.7505664957076918E-007
   19.067707471295634        2.7533982469878797E-007
   19.088430470328756        2.7562296204016861E-007
   19.109153469361875        2.7590606160247182E-007
   19.129876468394997        2.7618912339324805E-007
   19.150600702631014        2.7647216428868852E-007
   19.171323701664136        2.7675515055681773E-007
   19.192046700697254        2.7703809907606974E-007
   19.212769699730377        2.7732100985399239E-007
   19.233492698763495        2.7760388289812814E-007
   19.254216932999515        2.7788673507341337E-007
   19.274939932032634        2.7816953267035289E-007
   19.295662931065756        2.7845229255612780E-007
   19.316385930098875        2.7873501473827046E-007
   19.337110164334895        2.7901771607271989E-007
   19.357833163368014        2.7930036286795726E-007
   19.378556162401136        2.7958297198216064E-007
   19.399279161434254        2.7986554342285606E-007
   19.420002160467376        2.8014807719757233E-007
   19.440726394703393        2.8043059015100512E-007
   19.461449393736515        2.8071304861408414E-007
   19.482172392769634        2.8099546943374934E-007
   19.502895391802756        2.8127785261751654E-007
   19.523618390835875        2.8156019817290358E-007
   19.544342625071895        2.8184252293338163E-007
   19.565065624105017        2.8212479325230381E-007
   19.585788623138136        2.8240702596537971E-007
   19.606511622171254        2.8268922108011950E-007
   19.627235856407275        2.8297139542102151E-007
   19.647958855440397        2.8325351535935981E-007
   19.668681854473515        2.8353559772187369E-007
   19.689404853506637        2.8381764251606184E-007
   19.710127852539756        2.8409964974942125E-007
   19.730852086775776        2.8438163623524838E-007
   19.751575085808895        2.8466356836720062E-007
   19.772298084842017        2.8494546296080490E-007
   19.793021083875136        2.8522732002355486E-007
   19.813745318111156        2.8550915635978723E-007
   19.834468317144275        2.8579093838105062E-007
   19.855191316177397        2.8607268289391485E-007
   19.875914315210515        2.8635438990586389E-007
   19.896637314243637        2.8663605942437476E-007
   19.917361548479654        2.8691770824260445E-007
   19.938084547512776        2.8719930279444304E-007
   19.958807546545895        2.8748045543565577E-007
   19.979530545579017        2.8776062329060029E-007
   20.000253544612136        2.8804075122939908E-007
   20.020977778848156        2.8832085595412021E-007
   20.041700777881275        2.8860090408373389E-007
   20.062423776914397        2.8888091232268467E-007
   20.083146775947515        2.8916088067945906E-007
   20.103871010183536        2.8944082584661028E-007
   20.124594009216654        2.8972071446211621E-007
   20.145317008249776        2.9000056322090276E-007
   20.166040007282895        2.9028037213144623E-007
   20.186763006316017        2.9056014120222590E-007
   20.207487240552034        2.9083988711390538E-007
   20.228210239585156        2.9111957652820374E-007
   20.248933238618275        2.9139922612815553E-007
   20.269656237651397        2.9167883592222929E-007
   20.290379236684515        2.9195840591888687E-007
   20.311103470920536        2.9223795278692236E-007
   20.331826469953654        2.9251744321176921E-007
   20.352549468986776        2.9279689386458266E-007
   20.373272468019895        2.9307630475381879E-007
   20.393996702255915        2.9335569253877978E-007
   20.414719701289037        2.9363502392385362E-007
   20.435442700322156        2.9391431557070232E-007
   20.456165699355275        2.9419356748777471E-007
   20.476888698388397        2.9447277968351290E-007
   20.497612932624417        2.9475196880536645E-007
   20.518335931657536        2.9503110158139281E-007
   20.539058930690658        2.9531019466140417E-007
   20.559781929723776        2.9558924805383131E-007
   20.580506163959797        2.9586827839665453E-007
   20.601229162992915        2.9614725243684840E-007
   20.621952162026037        2.9642618681474781E-007
   20.642675161059156        2.9670508153877776E-007
   20.663398160092278        2.9698393661736376E-007
   20.684122394328295        2.9726276867665035E-007
   20.704845393361417        2.9754154448723807E-007
   20.725568392394536        2.9782028067763368E-007
   20.746291391427658        2.9809897725624679E-007
   20.767014390460776        2.9837763423149103E-007
   20.787738624696797        2.9865626821769738E-007
   20.808461623729915        2.9893484600906542E-007
   20.829184622763037        2.9921338422227863E-007
   20.849907621796156        2.9949188286574262E-007
   20.870631856032176        2.9977035854434098E-007
   20.891354855065295        3.0004877807113801E-007
   20.912077854098417        3.0032715805337107E-007
   20.932800853131535        3.0060549849943404E-007
   20.953523852164658        3.0088379941771466E-007
   20.974248086400674        3.0116207740130801E-007
   20.994971085433797        3.0144029928682765E-007
   21.015694084466915        3.0171848166971944E-007
   21.036417083500037        3.0199662455836249E-007
   21.057140082533156        3.0227472796113523E-007
   21.077864316769176        3.0255280845934892E-007
   21.098587315802295        3.0283083291314770E-007
   21.119310314835417        3.0310881790619287E-007
   21.140033313868535        3.0338643338539369E-007
   21.160757548104556        3.0366302211209058E-007
   21.181480547137674        3.0393955266058418E-007
   21.202203546170796        3.0421604152666586E-007
   21.222926545203915        3.0449248871968156E-007
   21.243649544237037        3.0476889424897216E-007
   21.264373778473058        3.0504527459541927E-007
   21.285096777506176        3.0532159682279325E-007
   21.305819776539295        3.0559787741445419E-007
   21.326542775572417        3.0587411637972934E-007
   21.347267009808437        3.0615033018956709E-007
   21.367990008841556        3.0642648592757703E-007
   21.388713007874678        3.0670260006718154E-007
   21.409436006907796        3.0697867261769763E-007
   21.430159005940919        3.0725470358844339E-007
   21.450883240176935        3.0753070943795667E-007
   21.471606239210058        3.0780665727462682E-007
   21.492329238243176        3.0808256355946057E-007
   21.513052237276298        3.0835842830176677E-007
   21.533775236309417        3.0863425151084604E-007
   21.554499470545437        3.0891004963284494E-007
   21.575222469578556        3.0918578980089739E-007
   21.595945468611678        3.0946148846361895E-007
   21.616668467644796        3.0973714563030012E-007
   21.637392701880817        3.1001277773718238E-007
   21.658115700913935        3.1028835193717812E-007
   21.678838699947057        3.1056388466899642E-007
   21.699561698980176        3.1083937594191584E-007
   21.720284698013298        3.1111482576521636E-007
   21.741008932249315        3.1139025056276911E-007
   21.761731931282437        3.1166561751218761E-007
   21.782454930315556        3.1194094303980558E-007
   21.803177929348678        3.1221622715489294E-007
   21.823900928381796        3.1249146986671116E-007
   21.844625162617817        3.1276668758678023E-007
   21.865348161650935        3.1304184751738062E-007
   21.886071160684057        3.1331696607249248E-007
   21.906794159717176        3.1359204326136921E-007
   21.927518393953196        3.1386709548565422E-007
   21.948241392986315        3.1414208996734618E-007
   21.968964392019437        3.1441704311054992E-007
   21.989687391052556        3.1469195492450530E-007
   22.010410390085678        3.1496682541845391E-007
   22.031134624321695        3.1524167098170852E-007
   22.051857623354817        3.1551645886089255E-007
   22.072580622387935        3.1579120544777240E-007
   22.093303621421057        3.1606591075158074E-007
   22.114026620454176        3.1634057478154068E-007
   22.134750854690196        3.1661521391465178E-007
   22.155473853723318        3.1688979542212758E-007
   22.176196852756437        3.1716433568342045E-007
   22.196919851789556        3.1743883470774486E-007
   22.217644086025576        3.1771330886225623E-007
   22.238367085058698        3.1798772543782430E-007
   22.259090084091817        3.1826210080405596E-007
   22.279813083124939        3.1853643497015371E-007
   22.300536082158057        3.1881072794532056E-007
   22.321260316394078        3.1908499608442021E-007
   22.341983315427196        3.1935920670286810E-007
   22.362706314460318        3.1963337615797374E-007
   22.383429313493437        3.1990750445893125E-007
   22.404153547729457        3.2018055766444712E-007
   22.424876546762576        3.2045331803922494E-007
   22.445599545795698        3.2072603526854852E-007
   22.466322544828817        3.2099870936251433E-007
   22.487045543861939        3.2127134033121445E-007
   22.507769778097956        3.2154394443115879E-007
   22.528492777131078        3.2181648917701398E-007
   22.549215776164196        3.2208899082785478E-007
   22.569938775197318        3.2236144939375952E-007
   22.590661774230437        3.2263386488480586E-007
   22.611386008466457        3.2290625354465112E-007
   22.632109007499576        3.2317858291362308E-007
   22.652832006532698        3.2345086923794244E-007
   22.673555005565817        3.2372311252767284E-007
   22.694279239801837        3.2399532901619917E-007
   22.715002238834956        3.2426748626436001E-007
   22.735725237868078        3.2453960050810203E-007
   22.756448236901196        3.2481167175747571E-007
   22.777171235934318        3.2508370002252565E-007
   22.797895470170335        3.2535570152381303E-007
   22.818618469203457        3.2562764384778745E-007
   22.839341468236576        3.2589954321756291E-007
   22.860064467269698        3.2617139964317674E-007
   22.880787466302817        3.2644321313465729E-007
   22.901511700538837        3.2671499989975256E-007
   22.922234699571955        3.2698672755049458E-007
   22.942957698605078        3.2725841229718394E-007
   22.963680697638196        3.2753005414983574E-007
   22.984404931874217        3.2780166930596056E-007
   23.005127930907339        3.2807322539803401E-007
   23.025850929940457        3.2834473862611397E-007
