# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
  92   0.201779E+03   0.173526E-24   0.501201E-26  -0.383415E-26   0.173529E-24   0.503553E-26  -0.384069E-26   0.173529E-24   0.501209E-26  -0.383420E-26   0.173532E-24   0.500536E-26  -0.384075E-26
  93   0.205814E+03   0.173822E-24   0.501292E-26  -0.387039E-26   0.173821E-24   0.500700E-26  -0.387597E-26   0.173815E-24   0.500681E-26  -0.387582E-26   0.173808E-24   0.501333E-26  -0.384686E-26
  94   0.209930E+03   0.174069E-24   0.502769E-26  -0.384614E-26   0.174072E-24   0.502095E-26  -0.385271E-26   0.174069E-24   0.502084E-26  -0.385263E-26   0.174065E-24   0.505107E-26  -0.385254E-26
  95   0.314896E+03   0.179359E-24   0.520469E-26  -0.396970E-26   0.179358E-24   0.518046E-26  -0.396300E-26   0.179361E-24   0.517350E-26  -0.396977E-26   0.179357E-24   0.520465E-26  -0.396968E-26
  96   0.472343E+03   0.183596E-24   0.530286E-26  -0.405664E-26   0.183599E-24   0.529574E-26  -0.406357E-26   0.183595E-24   0.529562E-26  -0.406348E-26   0.183591E-24   0.529551E-26  -0.406339E-26
  97   0.708515E+03   0.186218E-24   0.537545E-26  -0.411755E-26   0.186218E-24   0.537128E-26  -0.412153E-26   0.186214E-24   0.537116E-26  -0.412144E-26   0.186210E-24   0.537104E-26  -0.412135E-26
  98   0.106277E+04   0.187472E-24   0.541850E-26  -0.414139E-26   0.187482E-24   0.540775E-26  -0.414951E-26   0.187478E-24   0.540763E-26  -0.414942E-26   0.187474E-24   0.540751E-26  -0.414933E-26
  99   0.159416E+04   0.188681E-24   0.544866E-26  -0.416999E-26   0.188683E-24   0.544237E-26  -0.417608E-26   0.188679E-24   0.546794E-26  -0.414470E-26   0.188700E-24   0.544285E-26  -0.417645E-26
 100   0.239124E+04   0.191140E-24   0.548423E-26  -0.422639E-26   0.191144E-24   0.548756E-26  -0.422342E-26   0.191151E-24   0.548776E-26  -0.422357E-26   0.191126E-24   0.550558E-26  -0.419846E-26
 101   0.358686E+04   0.195041E-24   0.557570E-26  -0.429271E-26   0.195056E-24   0.556479E-26  -0.431090E-26   0.195028E-24   0.559906E-26  -0.430924E-26   0.195035E-24   0.559927E-26  -0.430939E-26
 102   0.538029E+04   0.199990E-24   0.573390E-26  -0.438577E-26   0.199989E-24   0.573386E-26  -0.438574E-26   0.199988E-24   0.573382E-26  -0.438571E-26   0.199986E-24   0.573378E-26  -0.438568E-26
 103   0.807043E+04   0.205581E-24   0.589075E-26  -0.451163E-26   0.205611E-24   0.586590E-26  -0.454416E-26   0.205616E-24   0.586605E-26  -0.454427E-26   0.205586E-24   0.589433E-26  -0.450849E-26
 104   0.121056E+05   0.211552E-24   0.606420E-26  -0.464044E-26   0.211550E-24   0.606531E-26  -0.463926E-26   0.211548E-24   0.606527E-26  -0.463923E-26   0.211547E-24   0.606522E-26  -0.463920E-26
 105   0.181585E+05   0.217759E-24   0.621005E-26  -0.481497E-26   0.217762E-24   0.621257E-26  -0.481272E-26   0.217768E-24   0.621273E-26  -0.481284E-26   0.217736E-24   0.624268E-26  -0.477493E-26
 106   0.272377E+05   0.224093E-24   0.638591E-26  -0.491433E-26   0.224093E-24   0.638467E-26  -0.491552E-26   0.224091E-24   0.638463E-26  -0.491549E-26   0.224090E-24   0.638460E-26  -0.491546E-26
 107   0.408566E+05   0.230553E-24   0.656872E-26  -0.505722E-26   0.230552E-24   0.656869E-26  -0.505719E-26   0.230550E-24   0.656865E-26  -0.505717E-26   0.230549E-24   0.656862E-26  -0.505714E-26
 108   0.612848E+05   0.237118E-24   0.675774E-26  -0.519934E-26   0.237118E-24   0.671451E-26  -0.520124E-26   0.237106E-24   0.675972E-26  -0.516045E-26   0.237097E-24   0.675817E-26  -0.516151E-26
 109   0.919272E+05   0.243773E-24   0.694845E-26  -0.530684E-26   0.243763E-24   0.694816E-26  -0.530662E-26   0.243753E-24   0.694788E-26  -0.530640E-26   0.243743E-24   0.694759E-26  -0.530618E-26
 110   0.137891E+06   0.250520E-24   0.713801E-26  -0.545637E-26   0.250507E-24   0.714041E-26  -0.545344E-26   0.250497E-24   0.714011E-26  -0.545322E-26   0.250529E-24   0.709879E-26  -0.545260E-26
 111   0.300000E+06   0.263717E-24   0.751693E-26  -0.574100E-26   0.263706E-24   0.751661E-26  -0.574077E-26   0.263740E-24   0.747312E-26  -0.574012E-26   0.263743E-24   0.747321E-26  -0.574019E-26
