# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
  91   0.158731E+01   0.877449E-25   0.248455E-26  -0.189577E-26   0.249058E-22   0.887115E-24  -0.674989E-24   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  92   0.161906E+01   0.876094E-25   0.248072E-26  -0.189284E-26   0.931210E-23   0.317796E-24  -0.242682E-24   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  93   0.165144E+01   0.874741E-25   0.246275E-26  -0.190440E-26   0.351688E-23   0.116196E-24  -0.881969E-25   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  94   0.168446E+01   0.873221E-25   0.245793E-26  -0.188611E-26   0.133619E-23   0.425406E-25  -0.321852E-25   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  95   0.171815E+01   0.871703E-25   0.244984E-26  -0.188647E-26   0.506299E-24   0.154623E-25  -0.117963E-25   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  96   0.175252E+01   0.870020E-25   0.246352E-26  -0.187972E-26   0.187227E-24   0.546441E-26  -0.420246E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  97   0.178757E+01   0.868509E-25   0.244575E-26  -0.189032E-26   0.868513E-25   0.244439E-26  -0.189163E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  98   0.182332E+01   0.866664E-25   0.245402E-26  -0.187247E-26   0.866799E-25   0.243957E-26  -0.188790E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
  99   0.185979E+01   0.864991E-25   0.243094E-26  -0.188621E-26   0.864953E-25   0.243330E-26  -0.186954E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 100   0.189698E+01   0.863155E-25   0.243067E-26  -0.187866E-26   0.863159E-25   0.242932E-26  -0.187997E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 101   0.193492E+01   0.861155E-25   0.242504E-26  -0.187431E-26   0.861159E-25   0.242263E-26  -0.186134E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 102   0.197362E+01   0.859161E-25   0.241943E-26  -0.186997E-26   0.859165E-25   0.241808E-26  -0.187127E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
