 DM Mass [GeV]   | <sv> @ oh2_Planck [cm^3/s^1] | <sv> @ oh2_Planck-3s  | <sv> @ oh2_Planck+3s  | xi (Tcd)  | DNeff (5 MeV)
 ----------------+------------------------------+-----------------------+-----------------------+-----------+------------------
  89   0.219488E+03   0.207534E-25   0.202072E-25   0.213303E-25   0.100000E+01   0.000000E+00
  90   0.252411E+03   0.208291E-25   0.202810E-25   0.214081E-25   0.100000E+01   0.000000E+00
  91   0.290272E+03   0.209050E-25   0.203549E-25   0.214862E-25   0.100000E+01   0.000000E+00
  92   0.333813E+03   0.209745E-25   0.204223E-25   0.215592E-25   0.100000E+01   0.000000E+00
  93   0.383885E+03   0.210384E-25   0.204865E-25   0.216197E-25   0.100000E+01   0.000000E+00
  94   0.441468E+03   0.210883E-25   0.205353E-25   0.216746E-25   0.100000E+01   0.000000E+00
  95   0.507688E+03   0.211276E-25   0.205734E-25   0.217114E-25   0.100000E+01   0.000000E+00
  96   0.583841E+03   0.211528E-25   0.205979E-25   0.217373E-25   0.100000E+01   0.000000E+00
  97   0.671418E+03   0.211600E-25   0.206050E-25   0.217482E-25   0.100000E+01   0.000000E+00
  98   0.772130E+03   0.211527E-25   0.205979E-25   0.217407E-25   0.100000E+01   0.000000E+00
  99   0.887950E+03   0.211349E-25   0.205804E-25   0.217225E-25   0.100000E+01   0.000000E+00
 100   0.102114E+04   0.211062E-25   0.205526E-25   0.216929E-25   0.100000E+01   0.000000E+00
 101   0.117431E+04   0.210703E-25   0.205177E-25   0.216561E-25   0.100000E+01   0.000000E+00
 102   0.135046E+04   0.210345E-25   0.204829E-25   0.216193E-25   0.100000E+01   0.000000E+00
 103   0.155303E+04   0.210026E-25   0.204516E-25   0.215865E-25   0.100000E+01   0.000000E+00
 104   0.178598E+04   0.209810E-25   0.204310E-25   0.215608E-25   0.100000E+01   0.000000E+00
 105   0.205388E+04   0.209667E-25   0.204170E-25   0.215461E-25   0.100000E+01   0.000000E+00
 106   0.236196E+04   0.209633E-25   0.204134E-25   0.215426E-25   0.100000E+01   0.000000E+00
 107   0.271626E+04   0.209741E-25   0.204239E-25   0.215537E-25   0.100000E+01   0.000000E+00
 108   0.312370E+04   0.209952E-25   0.204448E-25   0.215754E-25   0.100000E+01   0.000000E+00
 109   0.359225E+04   0.210279E-25   0.204758E-25   0.216090E-25   0.100000E+01   0.000000E+00
 110   0.413109E+04   0.210706E-25   0.205181E-25   0.216528E-25   0.100000E+01   0.000000E+00
 111   0.475075E+04   0.211244E-25   0.205701E-25   0.217043E-25   0.100000E+01   0.000000E+00
 112   0.546337E+04   0.211822E-25   0.206260E-25   0.217675E-25   0.100000E+01   0.000000E+00
 113   0.628287E+04   0.212507E-25   0.206931E-25   0.218341E-25   0.100000E+01   0.000000E+00
 114   0.722530E+04   0.213246E-25   0.207635E-25   0.219100E-25   0.100000E+01   0.000000E+00
 115   0.830910E+04   0.214005E-25   0.208393E-25   0.219880E-25   0.100000E+01   0.000000E+00
 116   0.955546E+04   0.214804E-25   0.209170E-25   0.220740E-25   0.100000E+01   0.000000E+00
 117   0.109888E+05   0.215683E-25   0.210058E-25   0.221608E-25   0.100000E+01   0.000000E+00
 118   0.126371E+05   0.216598E-25   0.210917E-25   0.222544E-25   0.100000E+01   0.000000E+00
 119   0.145327E+05   0.217520E-25   0.211848E-25   0.223529E-25   0.100000E+01   0.000000E+00
 120   0.167126E+05   0.218478E-25   0.212785E-25   0.224480E-25   0.100000E+01   0.000000E+00
 121   0.192194E+05   0.219479E-25   0.213723E-25   0.225504E-25   0.100000E+01   0.000000E+00
 122   0.221024E+05   0.220485E-25   0.214703E-25   0.226538E-25   0.100000E+01   0.000000E+00
 123   0.254177E+05   0.221481E-25   0.215724E-25   0.227600E-25   0.100000E+01   0.000000E+00
 124   0.292304E+05   0.222515E-25   0.216734E-25   0.228663E-25   0.100000E+01   0.000000E+00
 125   0.336149E+05   0.223592E-25   0.217746E-25   0.229730E-25   0.100000E+01   0.000000E+00
 126   0.386572E+05   0.224640E-25   0.218764E-25   0.230807E-25   0.100000E+01   0.000000E+00
 127   0.444557E+05   0.225704E-25   0.219826E-25   0.231905E-25   0.100000E+01   0.000000E+00
 128   0.511241E+05   0.226773E-25   0.220868E-25   0.233003E-25   0.100000E+01   0.000000E+00
 129   0.587927E+05   0.227889E-25   0.221952E-25   0.234150E-25   0.100000E+01   0.000000E+00
 130   0.676116E+05   0.228969E-25   0.223006E-25   0.235260E-25   0.100000E+01   0.000000E+00
 131   0.777534E+05   0.230054E-25   0.224063E-25   0.236374E-25   0.100000E+01   0.000000E+00
 132   0.894164E+05   0.231186E-25   0.225163E-25   0.237537E-25   0.100000E+01   0.000000E+00
 133   0.102829E+06   0.232281E-25   0.226232E-25   0.238663E-25   0.100000E+01   0.000000E+00
 134   0.118253E+06   0.233382E-25   0.227304E-25   0.239793E-25   0.100000E+01   0.000000E+00
 135   0.135991E+06   0.234530E-25   0.228420E-25   0.240974E-25   0.100000E+01   0.000000E+00
 136   0.156390E+06   0.235641E-25   0.229505E-25   0.242115E-25   0.100000E+01   0.000000E+00
 137   0.179848E+06   0.236758E-25   0.230592E-25   0.243262E-25   0.100000E+01   0.000000E+00
 138   0.206826E+06   0.237879E-25   0.231685E-25   0.244415E-25   0.100000E+01   0.000000E+00
 139   0.237849E+06   0.239006E-25   0.232782E-25   0.245572E-25   0.100000E+01   0.000000E+00
 140   0.300000E+06   0.240891E-25   0.234644E-25   0.247505E-25   0.100000E+01   0.000000E+00
