# Thermal sigma v for some different final states
# The final states are:
# Case 1: PDG = 12
# Case 2: PDG = 15
# Case 3: PDG =  6
# Case 4: PDG = 24
#  i     Mass [GeV]      sigvmid_1     sigvperr_1     sigvmerr_1      sigvmid_2     sigvperr_2     sigvmerr_2      sigvmid_3     sigvperr_3     sigvmerr_3      sigvmid_4     sigvperr_4     sigvmerr_4, sigv in units of cm^3/s^1
 124   0.118777E+02   0.331472E-24   0.972348E-26  -0.744833E-26   0.331517E-24   0.967620E-26  -0.749141E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 125   0.130655E+02   0.330513E-24   0.964850E-26  -0.746716E-26   0.330512E-24   0.964686E-26  -0.746870E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 126   0.143720E+02   0.329811E-24   0.962585E-26  -0.745336E-26   0.329808E-24   0.963060E-26  -0.739821E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 127   0.158092E+02   0.329301E-24   0.967265E-26  -0.738734E-26   0.329303E-24   0.967510E-26  -0.738510E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 128   0.173901E+02   0.329110E-24   0.961183E-26  -0.738103E-26   0.329080E-24   0.960930E-26  -0.738188E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 129   0.191292E+02   0.328983E-24   0.960811E-26  -0.737818E-26   0.329008E-24   0.960910E-26  -0.737849E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 130   0.210421E+02   0.329047E-24   0.960783E-26  -0.738164E-26   0.329070E-24   0.961090E-26  -0.737987E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 131   0.231463E+02   0.329238E-24   0.955818E-26  -0.738388E-26   0.329186E-24   0.966553E-26  -0.732976E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 132   0.254609E+02   0.329492E-24   0.962298E-26  -0.738959E-26   0.329461E-24   0.962045E-26  -0.739044E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 133   0.280070E+02   0.329874E-24   0.957666E-26  -0.739816E-26   0.329823E-24   0.962676E-26  -0.734394E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 134   0.308077E+02   0.330321E-24   0.964078E-26  -0.735554E-26   0.330319E-24   0.964124E-26  -0.735498E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 135   0.338885E+02   0.330960E-24   0.966641E-26  -0.737543E-26   0.330964E-24   0.966435E-26  -0.742414E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 136   0.372773E+02   0.331792E-24   0.963234E-26  -0.744118E-26   0.331740E-24   0.968273E-26  -0.738664E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 137   0.410050E+02   0.332756E-24   0.965382E-26  -0.746895E-26   0.332697E-24   0.971065E-26  -0.740794E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 138   0.451055E+02   0.333850E-24   0.968779E-26  -0.743208E-26   0.333848E-24   0.968798E-26  -0.743177E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 139   0.496161E+02   0.335143E-24   0.972531E-26  -0.746086E-26   0.335141E-24   0.972550E-26  -0.746055E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 140   0.545777E+02   0.336636E-24   0.975342E-26  -0.750855E-26   0.336619E-24   0.976839E-26  -0.749345E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 141   0.556693E+02   0.336961E-24   0.977807E-26  -0.750134E-26   0.336959E-24   0.977826E-26  -0.750103E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 142   0.567827E+02   0.337287E-24   0.978534E-26  -0.751066E-26   0.337282E-24   0.978765E-26  -0.750823E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 143   0.579183E+02   0.337613E-24   0.979698E-26  -0.751585E-26   0.337611E-24   0.979718E-26  -0.751554E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 144   0.590767E+02   0.338005E-24   0.975382E-26  -0.758051E-26   0.338007E-24   0.974067E-26  -0.759310E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.100000E+01   0.000000E+00   0.000000E+00
 145   0.602582E+02   0.338332E-24   0.981565E-26  -0.753392E-26   0.338327E-24   0.981796E-26  -0.753148E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.555527E-18   0.264475E-19  -0.199503E-19
 146   0.614634E+02   0.338724E-24   0.975917E-26  -0.761129E-26   0.338711E-24   0.981570E-26  -0.755277E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.164179E-18   0.756255E-20  -0.573516E-20
 147   0.626926E+02   0.339052E-24   0.983872E-26  -0.754787E-26   0.339049E-24   0.983892E-26  -0.754756E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.498322E-19   0.221000E-20  -0.168934E-20
 148   0.639465E+02   0.339445E-24   0.979537E-26  -0.761280E-26   0.339447E-24   0.983702E-26  -0.756918E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.155280E-19   0.665841E-21  -0.511952E-21
 149   0.652254E+02   0.339773E-24   0.991673E-26  -0.752218E-26   0.339768E-24   0.987094E-26  -0.750915E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.496748E-20   0.207653E-21  -0.157351E-21
 150   0.665299E+02   0.340167E-24   0.986890E-26  -0.757479E-26   0.340220E-24   0.980446E-26  -0.764282E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.163270E-20   0.662374E-22  -0.498142E-22
 151   0.678605E+02   0.340562E-24   0.988909E-26  -0.753135E-26   0.340568E-24   0.988300E-26  -0.758137E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.551773E-21   0.214919E-22  -0.164087E-22
 152   0.692177E+02   0.340957E-24   0.989181E-26  -0.759238E-26   0.340952E-24   0.989415E-26  -0.758992E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.191808E-21   0.721455E-23  -0.550850E-23
 153   0.706021E+02   0.341353E-24   0.993102E-26  -0.758852E-26   0.341375E-24   0.990641E-26  -0.759933E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.687174E-22   0.248593E-23  -0.190560E-23
 154   0.720141E+02   0.341749E-24   0.992792E-26  -0.755343E-26   0.341759E-24   0.993068E-26  -0.755132E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.254262E-22   0.887605E-24  -0.679391E-24
 155   0.734544E+02   0.342211E-24   0.993040E-26  -0.761821E-26   0.342208E-24   0.993060E-26  -0.761789E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.975414E-23   0.329171E-24  -0.250985E-24
 156   0.749235E+02   0.342608E-24   0.994193E-26  -0.762705E-26   0.342605E-24   0.994212E-26  -0.762673E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.390521E-23   0.127034E-24  -0.966991E-25
 157   0.764220E+02   0.343006E-24   0.996663E-26  -0.757912E-26   0.343018E-24   0.995410E-26  -0.763591E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.165139E-23   0.517073E-25  -0.397774E-25
 158   0.779504E+02   0.343470E-24   0.997191E-26  -0.765422E-26   0.343472E-24   0.996727E-26  -0.764602E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.756630E-24   0.227473E-25  -0.175948E-25
 159   0.795094E+02   0.343868E-24   0.998950E-26  -0.760028E-26   0.343879E-24   0.997907E-26  -0.765507E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.404941E-24   0.118186E-25  -0.908920E-26
 160   0.810996E+02   0.344315E-24   0.999913E-26  -0.761332E-26   0.344322E-24   0.999193E-26  -0.766493E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.344334E-24   0.999200E-26  -0.766546E-26
 161   0.827216E+02   0.344739E-24   0.100154E-25  -0.761901E-26   0.344750E-24   0.100176E-25  -0.761741E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.344800E-24   0.994318E-26  -0.773929E-26
 162   0.843760E+02   0.345204E-24   0.100175E-25  -0.768457E-26   0.345201E-24   0.100175E-25  -0.768452E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.345200E-24   0.100149E-25  -0.768686E-26
 163   0.860636E+02   0.345663E-24   0.100308E-25  -0.769479E-26   0.345661E-24   0.100308E-25  -0.769473E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.345667E-24   0.100307E-25  -0.769515E-26
 164   0.877848E+02   0.346133E-24   0.998420E-26  -0.770525E-26   0.346133E-24   0.100308E-25  -0.771827E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.346135E-24   0.100286E-25  -0.772043E-26
 165   0.895405E+02   0.346586E-24   0.100576E-25  -0.771534E-26   0.346584E-24   0.100576E-25  -0.771529E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.346604E-24   0.999750E-26  -0.771599E-26
 166   0.913313E+02   0.347073E-24   0.100248E-25  -0.772612E-26   0.347027E-24   0.100704E-25  -0.772516E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.347073E-24   0.100088E-25  -0.772857E-26
 167   0.931580E+02   0.347541E-24   0.100383E-25  -0.773653E-26   0.347495E-24   0.100368E-25  -0.767806E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.347475E-24   0.100898E-25  -0.768423E-26
 168   0.950211E+02   0.348011E-24   0.100519E-25  -0.774701E-26   0.347966E-24   0.101110E-25  -0.768846E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.348013E-24   0.100314E-25  -0.775377E-26
 169   0.969215E+02   0.348478E-24   0.100654E-25  -0.775739E-26   0.348491E-24   0.100384E-25  -0.777085E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.348484E-24   0.100517E-25  -0.775785E-26
 170   0.106614E+03   0.350792E-24   0.101320E-25  -0.775090E-26   0.350798E-24   0.101184E-25  -0.776414E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.350781E-24   0.101314E-25  -0.775093E-26
 171   0.117275E+03   0.353231E-24   0.101890E-25  -0.786327E-26   0.353231E-24   0.101750E-25  -0.787656E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.353230E-24   0.101886E-25  -0.786351E-26
 172   0.119621E+03   0.353708E-24   0.102649E-25  -0.781484E-26   0.353709E-24   0.102163E-25  -0.781536E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.353708E-24   0.102618E-25  -0.783068E-26
 173   0.122013E+03   0.354245E-24   0.102320E-25  -0.788577E-26   0.354258E-24   0.102046E-25  -0.789946E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.354255E-24   0.102055E-25  -0.784427E-26
 174   0.124453E+03   0.354776E-24   0.102335E-25  -0.789765E-26   0.354776E-24   0.102813E-25  -0.791099E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.354735E-24   0.102456E-25  -0.783829E-26
 175   0.126942E+03   0.355282E-24   0.102617E-25  -0.785011E-26   0.355287E-24   0.102479E-25  -0.786351E-26   0.100000E+01   0.000000E+00   0.000000E+00   0.355284E-24   0.102479E-25  -0.790923E-26
 176   0.129481E+03   0.355825E-24   0.102638E-25  -0.792101E-26   0.355825E-24   0.102497E-25  -0.793439E-26   0.970679E-18   0.458673E-19  -0.348594E-19   0.355833E-24   0.102637E-25  -0.792146E-26
 177   0.132071E+03   0.356315E-24   0.103539E-25  -0.793186E-26   0.356326E-24   0.102919E-25  -0.787319E-26   0.275676E-18   0.126740E-19  -0.954515E-20   0.356315E-24   0.102890E-25  -0.787538E-26
 178   0.134712E+03   0.356862E-24   0.103073E-25  -0.788503E-26   0.356868E-24   0.102935E-25  -0.789849E-26   0.804555E-19   0.359290E-20  -0.270452E-20   0.356866E-24   0.102912E-25  -0.794665E-26
 179   0.137406E+03   0.357347E-24   0.103705E-25  -0.789524E-26   0.357408E-24   0.102953E-25  -0.796970E-26   0.241247E-19   0.103539E-20  -0.787479E-21   0.357418E-24   0.103071E-25  -0.795894E-26
 180   0.140155E+03   0.357900E-24   0.103242E-25  -0.790746E-26   0.357893E-24   0.103855E-25  -0.792119E-26   0.743362E-20   0.308261E-21  -0.235339E-21   0.357902E-24   0.103371E-25  -0.790828E-26
 181   0.142958E+03   0.358454E-24   0.103533E-25  -0.792020E-26   0.358460E-24   0.103394E-25  -0.793372E-26   0.235427E-20   0.950968E-22  -0.714825E-22   0.358456E-24   0.103394E-25  -0.797984E-26
 182   0.145817E+03   0.359002E-24   0.103554E-25  -0.799173E-26   0.359002E-24   0.103551E-25  -0.794572E-26   0.767096E-21   0.296558E-22  -0.227683E-22   0.359010E-24   0.103554E-25  -0.799219E-26
 183   0.148733E+03   0.359497E-24   0.104329E-25  -0.794273E-26   0.359558E-24   0.103572E-25  -0.801763E-26   0.257295E-21   0.966916E-23  -0.730450E-23   0.359496E-24   0.103762E-25  -0.795007E-26
 184   0.151708E+03   0.360044E-24   0.103992E-25  -0.795533E-26   0.360050E-24   0.103853E-25  -0.796891E-26   0.889931E-22   0.323505E-23  -0.245186E-23   0.360053E-24   0.103923E-25  -0.796237E-26
 185   0.154742E+03   0.360601E-24   0.104153E-25  -0.796764E-26   0.360607E-24   0.104014E-25  -0.798124E-26   0.318212E-22   0.111012E-23  -0.850967E-24   0.360610E-24   0.104084E-25  -0.797469E-26
 186   0.157837E+03   0.361159E-24   0.104314E-25  -0.797996E-26   0.361165E-24   0.104174E-25  -0.799359E-26   0.118038E-22   0.395595E-24  -0.306315E-24   0.361168E-24   0.104245E-25  -0.798703E-26
 187   0.160994E+03   0.361717E-24   0.104337E-25  -0.805218E-26   0.361717E-24   0.104334E-25  -0.800582E-26   0.457221E-23   0.148533E-24  -0.113970E-24   0.361726E-24   0.104406E-25  -0.799939E-26
 188   0.164213E+03   0.362216E-24   0.105117E-25  -0.800285E-26   0.362278E-24   0.104356E-25  -0.807827E-26   0.187204E-23   0.583013E-25  -0.450799E-25   0.362286E-24   0.104428E-25  -0.807178E-26
 189   0.167498E+03   0.362770E-24   0.105278E-25  -0.801505E-26   0.362832E-24   0.104515E-25  -0.809063E-26   0.831453E-24   0.250078E-25  -0.191973E-25   0.362776E-24   0.104779E-25  -0.801598E-26
 190   0.170848E+03   0.363336E-24   0.104943E-25  -0.802806E-26   0.363341E-24   0.104802E-25  -0.804177E-26   0.432298E-24   0.126931E-25  -0.962570E-26   0.363355E-24   0.104949E-25  -0.802850E-26
 191   0.174265E+03   0.363915E-24   0.105111E-25  -0.804087E-26   0.363921E-24   0.104970E-25  -0.805460E-26   0.363913E-24   0.104967E-25  -0.805443E-26   0.363905E-24   0.104965E-25  -0.805425E-26
 192   0.177750E+03   0.364453E-24   0.105266E-25  -0.805275E-26   0.364459E-24   0.105125E-25  -0.806650E-26   0.364451E-24   0.105122E-25  -0.806632E-26   0.364443E-24   0.105120E-25  -0.806615E-26
 193   0.181305E+03   0.364991E-24   0.105421E-25  -0.806464E-26   0.364997E-24   0.105280E-25  -0.807841E-26   0.364989E-24   0.105278E-25  -0.807823E-26   0.364981E-24   0.105275E-25  -0.807806E-26
 194   0.184931E+03   0.365592E-24   0.105434E-25  -0.814039E-26   0.365590E-24   0.105451E-25  -0.809152E-26   0.365582E-24   0.105449E-25  -0.809135E-26   0.365574E-24   0.105446E-25  -0.809118E-26
 195   0.188630E+03   0.366124E-24   0.105748E-25  -0.808967E-26   0.366130E-24   0.105607E-25  -0.810348E-26   0.366122E-24   0.105604E-25  -0.810330E-26   0.366114E-24   0.105602E-25  -0.810313E-26
 196   0.192402E+03   0.366664E-24   0.105905E-25  -0.810161E-26   0.366670E-24   0.105762E-25  -0.811544E-26   0.366662E-24   0.105760E-25  -0.811527E-26   0.366654E-24   0.105758E-25  -0.811509E-26
 197   0.196250E+03   0.367206E-24   0.106061E-25  -0.811357E-26   0.367212E-24   0.105919E-25  -0.812743E-26   0.367204E-24   0.105916E-25  -0.812725E-26   0.367196E-24   0.105914E-25  -0.812707E-26
 198   0.200175E+03   0.367810E-24   0.105434E-25  -0.818979E-26   0.367801E-24   0.106233E-25  -0.812672E-26   0.367807E-24   0.106090E-25  -0.814059E-26   0.367798E-24   0.106088E-25  -0.814042E-26
 199   0.204179E+03   0.368352E-24   0.106251E-25  -0.819986E-26   0.368352E-24   0.106248E-25  -0.815265E-26   0.368344E-24   0.106245E-25  -0.815248E-26   0.368336E-24   0.106243E-25  -0.815230E-26
 200   0.208262E+03   0.368890E-24   0.106547E-25  -0.815078E-26   0.368896E-24   0.106404E-25  -0.816470E-26   0.368887E-24   0.106402E-25  -0.816452E-26   0.368879E-24   0.106400E-25  -0.816434E-26
 201   0.229089E+03   0.371568E-24   0.107321E-25  -0.820996E-26   0.371574E-24   0.107177E-25  -0.822398E-26   0.371566E-24   0.107175E-25  -0.822380E-26   0.371558E-24   0.107172E-25  -0.822362E-26
 202   0.251997E+03   0.374203E-24   0.108061E-25  -0.827017E-26   0.374207E-24   0.107936E-25  -0.828225E-26   0.374199E-24   0.107934E-25  -0.828207E-26   0.374190E-24   0.107932E-25  -0.828189E-26
 203   0.277197E+03   0.376790E-24   0.108829E-25  -0.832534E-26   0.376796E-24   0.108683E-25  -0.833956E-26   0.376788E-24   0.108681E-25  -0.833938E-26   0.376780E-24   0.108678E-25  -0.833920E-26
 204   0.304917E+03   0.379269E-24   0.109545E-25  -0.838011E-26   0.379275E-24   0.109398E-25  -0.839442E-26   0.379267E-24   0.109396E-25  -0.839424E-26   0.379258E-24   0.109393E-25  -0.839406E-26
 205   0.335409E+03   0.381635E-24   0.110228E-25  -0.843239E-26   0.381641E-24   0.110081E-25  -0.844679E-26   0.381632E-24   0.110078E-25  -0.844660E-26   0.381624E-24   0.110076E-25  -0.844642E-26
 206   0.368949E+03   0.383885E-24   0.110879E-25  -0.848211E-26   0.383891E-24   0.110730E-25  -0.849660E-26   0.383883E-24   0.110727E-25  -0.849641E-26   0.383875E-24   0.110725E-25  -0.849623E-26
 207   0.405844E+03   0.385953E-24   0.111324E-25  -0.854222E-26   0.385944E-24   0.111322E-25  -0.854203E-26   0.385936E-24   0.111319E-25  -0.854185E-26   0.385927E-24   0.111317E-25  -0.854166E-26
 208   0.446429E+03   0.387885E-24   0.111336E-25  -0.857257E-26   0.387832E-24   0.111866E-25  -0.858380E-26   0.387823E-24   0.111864E-25  -0.858362E-26   0.387815E-24   0.111861E-25  -0.858343E-26
 209   0.491072E+03   0.389584E-24   0.111846E-25  -0.860804E-26   0.389533E-24   0.112357E-25  -0.862144E-26   0.389590E-24   0.111847E-25  -0.860817E-26   0.389539E-24   0.112359E-25  -0.862157E-26
 210   0.540179E+03   0.391117E-24   0.112639E-25  -0.867322E-26   0.391091E-24   0.112807E-25  -0.865595E-26   0.391083E-24   0.112804E-25  -0.865577E-26   0.391074E-24   0.112802E-25  -0.865558E-26
 211   0.594197E+03   0.392393E-24   0.113270E-25  -0.867638E-26   0.392393E-24   0.113182E-25  -0.868476E-26   0.392384E-24   0.113179E-25  -0.868457E-26   0.392376E-24   0.113177E-25  -0.868438E-26
 212   0.653616E+03   0.393565E-24   0.112816E-25  -0.876326E-26   0.393488E-24   0.113498E-25  -0.870901E-26   0.393547E-24   0.112983E-25  -0.869559E-26   0.393495E-24   0.113500E-25  -0.870913E-26
 213   0.718978E+03   0.394420E-24   0.113899E-25  -0.871700E-26   0.394425E-24   0.113768E-25  -0.872973E-26   0.394416E-24   0.114302E-25  -0.866413E-26   0.394460E-24   0.113778E-25  -0.873050E-26
 214   0.790876E+03   0.395254E-24   0.113407E-25  -0.873963E-26   0.395195E-24   0.113990E-25  -0.874676E-26   0.395186E-24   0.113988E-25  -0.874658E-26   0.395178E-24   0.114523E-25  -0.868087E-26
 215   0.869963E+03   0.395824E-24   0.114327E-25  -0.874592E-26   0.395831E-24   0.114174E-25  -0.876085E-26   0.395822E-24   0.114171E-25  -0.876066E-26   0.395814E-24   0.114169E-25  -0.876047E-26
 216   0.956960E+03   0.396342E-24   0.113788E-25  -0.882293E-26   0.396348E-24   0.113788E-25  -0.875749E-26   0.396296E-24   0.114308E-25  -0.877113E-26   0.396287E-24   0.114845E-25  -0.870524E-26
 217   0.105266E+04   0.396734E-24   0.114567E-25  -0.876814E-26   0.396738E-24   0.114435E-25  -0.878094E-26   0.396730E-24   0.114433E-25  -0.878075E-26   0.396721E-24   0.114970E-25  -0.871477E-26
 218   0.115792E+04   0.397168E-24   0.114001E-25  -0.877774E-26   0.397181E-24   0.114027E-25  -0.877589E-26   0.397129E-24   0.114548E-25  -0.878956E-26   0.397120E-24   0.114394E-25  -0.872353E-26
 219   0.127371E+04   0.397576E-24   0.114833E-25  -0.878461E-26   0.397582E-24   0.114679E-25  -0.879961E-26   0.397573E-24   0.114676E-25  -0.879942E-26   0.397565E-24   0.114674E-25  -0.879923E-26
 220   0.140108E+04   0.398095E-24   0.114143E-25  -0.879558E-26   0.398096E-24   0.114289E-25  -0.879610E-26   0.398043E-24   0.114660E-25  -0.874380E-26   0.398095E-24   0.114289E-25  -0.879610E-26
 221   0.154119E+04   0.398717E-24   0.114445E-25  -0.881196E-26   0.398662E-24   0.114839E-25  -0.875740E-26   0.398647E-24   0.114834E-25  -0.875707E-26   0.398700E-24   0.114463E-25  -0.880944E-26
 222   0.169531E+04   0.399457E-24   0.114613E-25  -0.883258E-26   0.399398E-24   0.115051E-25  -0.877357E-26   0.399383E-24   0.115046E-25  -0.877323E-26   0.399435E-24   0.114674E-25  -0.882570E-26
 223   0.186484E+04   0.400330E-24   0.114908E-25  -0.884761E-26   0.400343E-24   0.114934E-25  -0.884575E-26   0.400290E-24   0.115308E-25  -0.879316E-26   0.400343E-24   0.114934E-25  -0.884575E-26
 224   0.205133E+04   0.401375E-24   0.115620E-25  -0.881700E-26   0.401428E-24   0.115246E-25  -0.886973E-26   0.401375E-24   0.115620E-25  -0.881699E-26   0.401428E-24   0.115246E-25  -0.886972E-26
 225   0.225646E+04   0.402667E-24   0.115602E-25  -0.889712E-26   0.402682E-24   0.115606E-25  -0.889745E-26   0.402697E-24   0.115610E-25  -0.889778E-26   0.402644E-24   0.115986E-25  -0.884487E-26
 226   0.248211E+04   0.404131E-24   0.115999E-25  -0.893161E-26   0.404144E-24   0.115321E-25  -0.892974E-26   0.404156E-24   0.115302E-25  -0.893216E-26   0.404097E-24   0.115858E-25  -0.886182E-26
 227   0.273032E+04   0.405740E-24   0.116484E-25  -0.896501E-26   0.405755E-24   0.115781E-25  -0.896534E-26   0.405767E-24   0.115762E-25  -0.896777E-26   0.405777E-24   0.115765E-25  -0.896799E-26
 228   0.300335E+04   0.407508E-24   0.116836E-25  -0.893662E-26   0.407506E-24   0.116835E-25  -0.893656E-26   0.407503E-24   0.116835E-25  -0.893650E-26   0.407500E-24   0.116834E-25  -0.893644E-26
 229   0.330368E+04   0.409503E-24   0.116828E-25  -0.905033E-26   0.409444E-24   0.117391E-25  -0.897906E-26   0.409441E-24   0.117390E-25  -0.897900E-26   0.409438E-24   0.117389E-25  -0.897894E-26
 230   0.363405E+04   0.411520E-24   0.117986E-25  -0.902460E-26   0.411517E-24   0.117986E-25  -0.902453E-26   0.411514E-24   0.117985E-25  -0.902447E-26   0.411581E-24   0.117421E-25  -0.909627E-26
 231   0.399746E+04   0.413757E-24   0.118065E-25  -0.914215E-26   0.413770E-24   0.118045E-25  -0.914463E-26   0.413780E-24   0.118048E-25  -0.914486E-26   0.413720E-24   0.118617E-25  -0.907284E-26
 232   0.439720E+04   0.416035E-24   0.119258E-25  -0.912582E-26   0.416030E-24   0.119279E-25  -0.912350E-26   0.416027E-24   0.119279E-25  -0.912344E-26   0.416095E-24   0.118708E-25  -0.919602E-26
 233   0.483692E+04   0.418436E-24   0.119969E-25  -0.917627E-26   0.418433E-24   0.119968E-25  -0.917621E-26   0.418501E-24   0.119395E-25  -0.924921E-26   0.418441E-24   0.119971E-25  -0.917637E-26
 234   0.532062E+04   0.420925E-24   0.120612E-25  -0.923753E-26   0.420986E-24   0.120104E-25  -0.930413E-26   0.420997E-24   0.120107E-25  -0.930436E-26   0.420936E-24   0.120686E-25  -0.923109E-26
 235   0.585268E+04   0.423506E-24   0.121423E-25  -0.928746E-26   0.423575E-24   0.120842E-25  -0.936134E-26   0.423514E-24   0.121425E-25  -0.928762E-26   0.423511E-24   0.121424E-25  -0.928756E-26
 236   0.643795E+04   0.426169E-24   0.122163E-25  -0.934811E-26   0.426164E-24   0.122185E-25  -0.934574E-26   0.426161E-24   0.122184E-25  -0.934568E-26   0.426158E-24   0.122183E-25  -0.934561E-26
 237   0.708174E+04   0.428833E-24   0.122926E-25  -0.940655E-26   0.428901E-24   0.122362E-25  -0.947904E-26   0.428839E-24   0.122952E-25  -0.940439E-26   0.428908E-24   0.122364E-25  -0.947921E-26
 238   0.778991E+04   0.431614E-24   0.123748E-25  -0.946526E-26   0.431611E-24   0.123747E-25  -0.946519E-26   0.431608E-24   0.123746E-25  -0.946513E-26   0.431605E-24   0.123745E-25  -0.946506E-26
 239   0.856891E+04   0.434388E-24   0.124543E-25  -0.952609E-26   0.434385E-24   0.124542E-25  -0.952602E-26   0.434456E-24   0.123947E-25  -0.960181E-26   0.434393E-24   0.124544E-25  -0.952619E-26
 240   0.942580E+04   0.437268E-24   0.124813E-25  -0.965943E-26   0.437214E-24   0.125408E-25  -0.951566E-26   0.437219E-24   0.125354E-25  -0.958817E-26   0.437290E-24   0.124755E-25  -0.966445E-26
 241   0.103684E+05   0.440123E-24   0.125470E-25  -0.964739E-26   0.440128E-24   0.125398E-25  -0.965429E-26   0.440126E-24   0.125397E-25  -0.965424E-26   0.440123E-24   0.125396E-25  -0.965419E-26
 242   0.114052E+05   0.443036E-24   0.126251E-25  -0.971573E-26   0.443036E-24   0.126226E-25  -0.971808E-26   0.443033E-24   0.126225E-25  -0.971803E-26   0.443031E-24   0.126225E-25  -0.971797E-26
 243   0.125457E+05   0.445887E-24   0.127972E-25  -0.969756E-26   0.445976E-24   0.127233E-25  -0.985641E-26   0.445911E-24   0.127847E-25  -0.977879E-26   0.445908E-24   0.127125E-25  -0.970490E-26
 244   0.138003E+05   0.448927E-24   0.127293E-25  -0.992164E-26   0.448865E-24   0.127944E-25  -0.977160E-26   0.448846E-24   0.127938E-25  -0.977121E-26   0.448904E-24   0.127923E-25  -0.984442E-26
 245   0.151803E+05   0.451877E-24   0.128770E-25  -0.990962E-26   0.451877E-24   0.128745E-25  -0.991201E-26   0.451875E-24   0.128744E-25  -0.991196E-26   0.451872E-24   0.128744E-25  -0.991191E-26
 246   0.166984E+05   0.454863E-24   0.129621E-25  -0.997509E-26   0.454863E-24   0.129596E-25  -0.997750E-26   0.454860E-24   0.129595E-25  -0.997745E-26   0.454858E-24   0.129594E-25  -0.997739E-26
 247   0.183682E+05   0.457868E-24   0.130477E-25  -0.100410E-25   0.457868E-24   0.130452E-25  -0.100434E-25   0.457865E-24   0.130451E-25  -0.100434E-25   0.457863E-24   0.130451E-25  -0.100433E-25
