# su gauss         1000 pg_dd (rev 1363)                                            
 0.11697701E+38 0.10754351E+38 0.21048829E+38 0.41186427E+37 0.13199479E+35 0.17777255E+34
 0.11693380E+38 0.10767179E+38 0.21070660E+38 0.40779096E+37 0.13144782E+35 0.17843242E+34
 0.11688619E+38 0.10779484E+38 0.21091461E+38 0.40373816E+37 0.13089546E+35 0.17908218E+34
 0.11683415E+38 0.10791264E+38 0.21111225E+38 0.39970605E+37 0.13033782E+35 0.17972162E+34
 0.11677764E+38 0.10802514E+38 0.21129944E+38 0.39569480E+37 0.12977502E+35 0.18035059E+34
 0.11671666E+38 0.10813231E+38 0.21147614E+38 0.39170462E+37 0.12920717E+35 0.18096891E+34
 0.11665119E+38 0.10823411E+38 0.21164228E+38 0.38773565E+37 0.12863438E+35 0.18157642E+34
 0.11658119E+38 0.10833049E+38 0.21179777E+38 0.38378807E+37 0.12805676E+35 0.18217298E+34
 0.11650664E+38 0.10842141E+38 0.21194255E+38 0.37986204E+37 0.12747442E+35 0.18275842E+34
 0.11642752E+38 0.10850683E+38 0.21207654E+38 0.37595771E+37 0.12688748E+35 0.18333259E+34
 0.11634380E+38 0.10858671E+38 0.21219969E+38 0.37207523E+37 0.12629605E+35 0.18389531E+34
 0.11625546E+38 0.10866102E+38 0.21231193E+38 0.36821473E+37 0.12570025E+35 0.18444644E+34
 0.11616247E+38 0.10872970E+38 0.21241317E+38 0.36437635E+37 0.12510017E+35 0.18498584E+34
 0.11606482E+38 0.10879272E+38 0.21250336E+38 0.36056022E+37 0.12449594E+35 0.18551335E+34
 0.11596247E+38 0.10885004E+38 0.21258243E+38 0.35676646E+37 0.12388766E+35 0.18602884E+34
 0.11585541E+38 0.10890161E+38 0.21265030E+38 0.35299518E+37 0.12327545E+35 0.18653215E+34
 0.11574360E+38 0.10894740E+38 0.21270691E+38 0.34924650E+37 0.12265942E+35 0.18702313E+34
 0.11562702E+38 0.10898736E+38 0.21275219E+38 0.34552053E+37 0.12203967E+35 0.18750168E+34
 0.11550565E+38 0.10902144E+38 0.21278607E+38 0.34181736E+37 0.12141633E+35 0.18796767E+34
 0.11537946E+38 0.10904962E+38 0.21280848E+38 0.33813710E+37 0.12078949E+35 0.18842092E+34
 0.11524747E+38 0.10907091E+38 0.21281746E+38 0.33447982E+37 0.12015926E+35 0.18886131E+34
 0.11511158E+38 0.10908714E+38 0.21281674E+38 0.33084561E+37 0.11952576E+35 0.18928876E+34
 0.11497078E+38 0.10909735E+38 0.21280434E+38 0.32723456E+37 0.11888909E+35 0.18970311E+34
