# Distribution of neutrino fluxes in the AGSS09ph standard solar model model.
# 
# arxiv:0909.2668
#
# The cumulative neutrino fluxes from Table 1 of BPS08(GS) are given in the row below.
# 
# 6.01E+00 1.43E-02 8.10E-07 4.79E-01 5.22E-04 2.15E-02 1.55E-02 3.70E-04 
#
# 
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone

0.0340 15.186 1.984  1.68398045e-04  2.183768e+00  3.244391e+00  1.020106e+00  8.459874e+00  1.629552e+01  1.019594e+01  1.417934e+01  1.523917e+01  
0.0345 15.175 1.983  1.72814261e-04  2.242300e+00  3.326346e+00  1.050716e+00  8.626706e+00  1.648935e+01  1.033143e+01  1.436777e+01  1.542816e+01  
0.0350 15.165 1.982  1.77808578e-04  2.301321e+00  3.408707e+00  1.081766e+00  8.791855e+00  1.667420e+01  1.046208e+01  1.454946e+01  1.560927e+01  
0.0355 15.154 1.981  1.82125700e-04  2.360811e+00  3.491442e+00  1.113252e+00  8.955197e+00  1.684991e+01  1.058777e+01  1.472426e+01  1.578237e+01  
0.0360 15.143 1.981  1.87319357e-04  2.420757e+00  3.574523e+00  1.145171e+00  9.116628e+00  1.701636e+01  1.070843e+01  1.489207e+01  1.594733e+01  
0.0365 15.132 1.980  1.91945694e-04  2.481142e+00  3.657917e+00  1.177520e+00  9.276022e+00  1.717339e+01  1.082390e+01  1.505267e+01  1.610394e+01  
0.0370 15.121 1.979  1.96187306e-04  2.541947e+00  3.741594e+00  1.210297e+00  9.433291e+00  1.732095e+01  1.093425e+01  1.520613e+01  1.625230e+01  
0.0375 15.110 1.978  2.01627076e-04  2.603159e+00  3.825524e+00  1.243498e+00  9.588325e+00  1.745892e+01  1.103934e+01  1.535228e+01  1.639222e+01  
0.0380 15.098 1.978  2.06628302e-04  2.664759e+00  3.909677e+00  1.277118e+00  9.741030e+00  1.758725e+01  1.113914e+01  1.549108e+01  1.652369e+01  
0.0385 15.087 1.977  2.11465964e-04  2.726730e+00  3.994021e+00  1.311155e+00  9.891293e+00  1.770586e+01  1.123355e+01  1.562239e+01  1.664656e+01  
0.0390 15.075 1.976  2.16598535e-04  2.789057e+00  4.078527e+00  1.345606e+00  1.003902e+01  1.781468e+01  1.132254e+01  1.574616e+01  1.676078e+01  
0.0395 15.063 1.975  2.21026487e-04  2.851721e+00  4.163161e+00  1.380465e+00  1.018413e+01  1.791374e+01  1.140613e+01  1.586241e+01  1.686643e+01  
0.0400 15.052 1.974  2.26905799e-04  2.914705e+00  4.247895e+00  1.415729e+00  1.032651e+01  1.800294e+01  1.148417e+01  1.597095e+01  1.696327e+01  
0.0405 15.040 1.974  2.31478474e-04  2.977992e+00  4.332698e+00  1.451393e+00  1.046609e+01  1.808235e+01  1.155678e+01  1.607194e+01  1.705154e+01  
0.0410 15.028 1.973  2.37329597e-04  3.041564e+00  4.417540e+00  1.487454e+00  1.060280e+01  1.815198e+01  1.162393e+01  1.616533e+01  1.713120e+01  
0.0415 15.015 1.972  2.42343637e-04  3.105403e+00  4.502388e+00  1.523905e+00  1.073653e+01  1.821179e+01  1.168552e+01  1.625099e+01  1.720211e+01  
0.0420 15.003 1.971  2.46853474e-04  3.169490e+00  4.587212e+00  1.560742e+00  1.086723e+01  1.826190e+01  1.174165e+01  1.632907e+01  1.726446e+01  
0.0425 14.991 1.970  2.53642056e-04  3.233811e+00  4.671983e+00  1.597961e+00  1.099478e+01  1.830223e+01  1.179214e+01  1.639930e+01  1.731797e+01  
0.0430 14.978 1.969  2.57349406e-04  3.298340e+00  4.756662e+00  1.635554e+00  1.111914e+01  1.833297e+01  1.183721e+01  1.646199e+01  1.736304e+01  
0.0435 14.965 1.968  2.63266906e-04  3.363064e+00  4.841224e+00  1.673517e+00  1.124025e+01  1.835415e+01  1.187686e+01  1.651715e+01  1.739968e+01  
0.0440 14.953 1.967  2.68690744e-04  3.427963e+00  4.925637e+00  1.711843e+00  1.135803e+01  1.836584e+01  1.191102e+01  1.656466e+01  1.742779e+01  
0.0445 14.940 1.967  2.73530715e-04  3.493018e+00  5.009869e+00  1.750528e+00  1.147241e+01  1.836817e+01  1.193976e+01  1.660465e+01  1.744753e+01  
0.0450 14.927 1.966  2.79137642e-04  3.558211e+00  5.093894e+00  1.789564e+00  1.158337e+01  1.836126e+01  1.196324e+01  1.663733e+01  1.745917e+01  
0.0455 14.914 1.965  2.85352940e-04  3.623526e+00  5.177682e+00  1.828946e+00  1.169083e+01  1.834519e+01  1.198134e+01  1.666252e+01  1.746253e+01  
0.0460 14.900 1.964  2.91854783e-04  3.688947e+00  5.261208e+00  1.868671e+00  1.179473e+01  1.832002e+01  1.199403e+01  1.668019e+01  1.745758e+01  
0.0465 14.887 1.963  2.94201750e-04  3.754440e+00  5.344419e+00  1.908726e+00  1.189501e+01  1.828605e+01  1.200153e+01  1.669062e+01  1.744470e+01  
0.0470 14.874 1.962  3.03102708e-04  3.820006e+00  5.427316e+00  1.949110e+00  1.199167e+01  1.824329e+01  1.200382e+01  1.669383e+01  1.742389e+01  
0.0475 14.860 1.961  3.05783597e-04  3.885611e+00  5.509849e+00  1.989810e+00  1.208466e+01  1.819206e+01  1.200116e+01  1.669015e+01  1.739561e+01  
0.0480 14.846 1.960  3.11866634e-04  3.951243e+00  5.591997e+00  2.030823e+00  1.217395e+01  1.813247e+01  1.199352e+01  1.667956e+01  1.735983e+01  
0.0485 14.833 1.959  3.19632781e-04  4.016889e+00  5.673741e+00  2.072143e+00  1.225950e+01  1.806459e+01  1.198088e+01  1.666199e+01  1.731647e+01  
0.0490 14.819 1.958  3.24124919e-04  4.082522e+00  5.755038e+00  2.113761e+00  1.234125e+01  1.798867e+01  1.196329e+01  1.663756e+01  1.726570e+01  
0.0495 14.805 1.957  3.29201696e-04  4.148122e+00  5.835860e+00  2.155667e+00  1.241920e+01  1.790496e+01  1.194095e+01  1.660652e+01  1.720784e+01  
0.0500 14.791 1.956  3.34915099e-04  4.213675e+00  5.916188e+00  2.197856e+00  1.249336e+01  1.781363e+01  1.191402e+01  1.656908e+01  1.714317e+01  
0.0505 14.777 1.955  3.40284368e-04  4.279161e+00  5.995993e+00  2.240319e+00  1.256370e+01  1.771491e+01  1.188258e+01  1.652539e+01  1.707185e+01  
0.0510 14.762 1.954  3.48090753e-04  4.344569e+00  6.075254e+00  2.283053e+00  1.263017e+01  1.760886e+01  1.184653e+01  1.647529e+01  1.699370e+01  
0.0515 14.748 1.953  3.51645969e-04  4.409865e+00  6.153923e+00  2.326043e+00  1.269275e+01  1.749587e+01  1.180604e+01  1.641900e+01  1.690904e+01  
0.0520 14.734 1.952  3.60150534e-04  4.475051e+00  6.232004e+00  2.369291e+00  1.275145e+01  1.737589e+01  1.176113e+01  1.635657e+01  1.681793e+01  
0.0525 14.719 1.951  3.62998904e-04  4.540082e+00  6.309435e+00  2.412774e+00  1.280626e+01  1.724953e+01  1.171208e+01  1.628839e+01  1.672084e+01  
0.0530 14.704 1.950  3.70282380e-04  4.604964e+00  6.386223e+00  2.456495e+00  1.285719e+01  1.711673e+01  1.165885e+01  1.621440e+01  1.661768e+01  
0.0535 14.690 1.949  3.75202812e-04  4.669662e+00  6.462322e+00  2.500439e+00  1.290426e+01  1.697792e+01  1.160170e+01  1.613494e+01  1.650890e+01  
0.0540 14.675 1.948  3.80958567e-04  4.734167e+00  6.537721e+00  2.544599e+00  1.294748e+01  1.683324e+01  1.154072e+01  1.605018e+01  1.639469e+01  
0.0545 14.660 1.947  3.86321994e-04  4.798457e+00  6.612389e+00  2.588966e+00  1.298685e+01  1.668297e+01  1.147604e+01  1.596026e+01  1.627523e+01  
0.0550 14.645 1.946  3.93351600e-04  4.862518e+00  6.686307e+00  2.633532e+00  1.302237e+01  1.652728e+01  1.140770e+01  1.586526e+01  1.615063e+01  
0.0555 14.630 1.945  4.01958633e-04  4.926340e+00  6.759457e+00  2.678296e+00  1.305399e+01  1.636622e+01  1.133566e+01  1.576511e+01  1.602083e+01  
0.0560 14.615 1.944  4.03189686e-04  4.989881e+00  6.831790e+00  2.723232e+00  1.308181e+01  1.620047e+01  1.126027e+01  1.566030e+01  1.588639e+01  
0.0565 14.599 1.943  4.12272451e-04  5.053148e+00  6.903315e+00  2.768346e+00  1.310583e+01  1.602990e+01  1.118144e+01  1.555070e+01  1.574718e+01  
0.0570 14.584 1.942  4.14941984e-04  5.116105e+00  6.973987e+00  2.813617e+00  1.312608e+01  1.585505e+01  1.109950e+01  1.543679e+01  1.560375e+01  
0.0575 14.568 1.941  4.23987706e-04  5.178752e+00  7.043804e+00  2.859046e+00  1.314258e+01  1.567592e+01  1.101449e+01  1.531860e+01  1.545618e+01  
0.0580 14.553 1.940  4.28925638e-04  5.241061e+00  7.112734e+00  2.904616e+00  1.315536e+01  1.549286e+01  1.092652e+01  1.519631e+01  1.530465e+01  
0.0585 14.537 1.938  4.33545366e-04  5.303016e+00  7.180755e+00  2.950319e+00  1.316444e+01  1.530613e+01  1.083574e+01  1.507010e+01  1.514939e+01  
0.0590 14.522 1.937  4.41819988e-04  5.364605e+00  7.247856e+00  2.996149e+00  1.316986e+01  1.511587e+01  1.074223e+01  1.494010e+01  1.499055e+01  
0.0595 14.506 1.936  4.47049039e-04  5.425808e+00  7.314011e+00  3.042094e+00  1.317165e+01  1.492238e+01  1.064614e+01  1.480650e+01  1.482837e+01  
0.0600 14.490 1.935  4.52963551e-04  5.486609e+00  7.379202e+00  3.088143e+00  1.316985e+01  1.472589e+01  1.054756e+01  1.466946e+01  1.466302e+01  
0.0605 14.474 1.934  4.59352491e-04  5.546992e+00  7.443409e+00  3.134288e+00  1.316449e+01  1.452660e+01  1.044657e+01  1.452905e+01  1.449459e+01  
0.0610 14.458 1.933  4.64646468e-04  5.606939e+00  7.506614e+00  3.180517e+00  1.315561e+01  1.432478e+01  1.034334e+01  1.438553e+01  1.432338e+01  
0.0615 14.442 1.932  4.70569041e-04  5.666437e+00  7.568805e+00  3.226823e+00  1.314329e+01  1.412066e+01  1.023805e+01  1.423916e+01  1.414969e+01  
0.0620 14.426 1.931  4.77618658e-04  5.725469e+00  7.629959e+00  3.273193e+00  1.312753e+01  1.391440e+01  1.013069e+01  1.408990e+01  1.397349e+01  
0.0625 14.409 1.929  4.82553095e-04  5.784020e+00  7.690064e+00  3.319619e+00  1.310842e+01  1.370631e+01  1.002150e+01  1.393810e+01  1.379517e+01  
0.0630 14.393 1.928  4.91064240e-04  5.842078e+00  7.749104e+00  3.366094e+00  1.308595e+01  1.349646e+01  9.910414e+00  1.378366e+01  1.361461e+01  
0.0635 14.377 1.927  4.93810134e-04  5.899619e+00  7.807056e+00  3.412599e+00  1.306023e+01  1.328525e+01  9.797718e+00  1.362698e+01  1.343228e+01  
0.0640 14.360 1.926  5.01946386e-04  5.956636e+00  7.863914e+00  3.459130e+00  1.303129e+01  1.307276e+01  9.683471e+00  1.346814e+01  1.324826e+01  
0.0645 14.344 1.925  5.06489385e-04  6.013110e+00  7.919663e+00  3.505676e+00  1.299921e+01  1.285928e+01  9.567861e+00  1.330742e+01  1.306287e+01  
0.0650 14.327 1.924  5.15288902e-04  6.069034e+00  7.974289e+00  3.552228e+00  1.296398e+01  1.264488e+01  9.450813e+00  1.314469e+01  1.287596e+01  
0.0655 14.310 1.922  5.18245590e-04  6.124385e+00  8.027776e+00  3.598773e+00  1.292574e+01  1.242991e+01  9.332629e+00  1.298038e+01  1.268803e+01  
0.0660 14.294 1.921  5.26384590e-04  6.179156e+00  8.080116e+00  3.645303e+00  1.288451e+01  1.221446e+01  9.213324e+00  1.281452e+01  1.249908e+01  
0.0665 14.277 1.920  5.31327734e-04  6.233329e+00  8.131293e+00  3.691807e+00  1.284034e+01  1.199874e+01  9.092995e+00  1.264723e+01  1.230926e+01  
0.0670 14.260 1.919  5.38802169e-04  6.286894e+00  8.181299e+00  3.738275e+00  1.279329e+01  1.178291e+01  8.971730e+00  1.247864e+01  1.211872e+01  
0.0675 14.243 1.918  5.44278716e-04  6.339837e+00  8.230121e+00  3.784698e+00  1.274344e+01  1.156716e+01  8.849667e+00  1.230894e+01  1.192766e+01  
0.0680 14.226 1.917  5.48700672e-04  6.392142e+00  8.277748e+00  3.831060e+00  1.269087e+01  1.135171e+01  8.726926e+00  1.213829e+01  1.173626e+01  
0.0685 14.209 1.915  5.57847306e-04  6.443802e+00  8.324174e+00  3.877360e+00  1.263559e+01  1.113662e+01  8.603537e+00  1.196675e+01  1.154456e+01  
0.0690 14.192 1.914  5.61753586e-04  6.494801e+00  8.369388e+00  3.923580e+00  1.257773e+01  1.092214e+01  8.479677e+00  1.179455e+01  1.135284e+01  
0.0695 14.174 1.913  5.67417549e-04  6.545128e+00  8.413382e+00  3.969713e+00  1.251732e+01  1.070840e+01  8.355424e+00  1.162181e+01  1.116121e+01  
