# Distribution of neutrino fluxes in the GS98 standard solar model model.
# 
# arxiv:0909.2668
#
# The cumulative neutrino fluxes from Table 3 of GS98 are given in the row below.
# 
# 5.97E+00 1.41E-02 7.91E-07 5.08E-01 5.88E-04 2.82E-02 2.09E-02 5.65E-04 
#
# 
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone

0.0725 14.149 1.905  6.09599290e-04  6.842843e+00  8.689225e+00  4.242391e+00  1.210740e+01  9.476011e+00  7.792614e+00  1.053526e+01  9.987555e+00  
0.0730 14.131 1.904  6.15277024e-04  6.888242e+00  8.724221e+00  4.287973e+00  1.203151e+01  9.271224e+00  7.664199e+00  1.036174e+01  9.799727e+00  
0.0735 14.113 1.903  6.20710441e-04  6.932879e+00  8.757932e+00  4.333388e+00  1.195362e+01  9.068176e+00  7.536084e+00  1.018863e+01  9.612954e+00  
0.0740 14.096 1.902  6.27507874e-04  6.976744e+00  8.790355e+00  4.378625e+00  1.187379e+01  8.866951e+00  7.408318e+00  1.001598e+01  9.427303e+00  
0.0745 14.078 1.900  6.33421552e-04  7.019827e+00  8.821486e+00  4.423674e+00  1.179207e+01  8.667644e+00  7.280946e+00  9.843873e+00  9.242834e+00  
0.0750 14.060 1.899  6.39917539e-04  7.062121e+00  8.851324e+00  4.468524e+00  1.170855e+01  8.470354e+00  7.154045e+00  9.672398e+00  9.059658e+00  
0.0755 14.042 1.898  6.44317752e-04  7.103616e+00  8.879868e+00  4.513165e+00  1.162333e+01  8.275196e+00  7.027728e+00  9.501711e+00  8.877945e+00  
0.0760 14.023 1.896  6.50887215e-04  7.144307e+00  8.907118e+00  4.557590e+00  1.153644e+01  8.082229e+00  6.902026e+00  9.331858e+00  8.697742e+00  
0.0765 14.005 1.895  6.58756072e-04  7.184185e+00  8.933072e+00  4.601790e+00  1.144794e+01  7.891501e+00  6.776945e+00  9.162843e+00  8.519045e+00  
0.0770 13.987 1.894  6.62037532e-04  7.223240e+00  8.957729e+00  4.645750e+00  1.135794e+01  7.703129e+00  6.652589e+00  8.994807e+00  8.342005e+00  
0.0775 13.969 1.892  6.69404890e-04  7.261469e+00  8.981091e+00  4.689466e+00  1.126648e+01  7.517155e+00  6.529004e+00  8.827813e+00  8.166688e+00  
0.0780 13.951 1.891  6.76493320e-04  7.298865e+00  9.003158e+00  4.732929e+00  1.117361e+01  7.333636e+00  6.406227e+00  8.661913e+00  7.993135e+00  
0.0785 13.932 1.890  6.81736013e-04  7.335418e+00  9.023930e+00  4.776126e+00  1.107943e+01  7.152631e+00  6.284310e+00  8.497172e+00  7.821389e+00  
0.0790 13.914 1.888  6.88044997e-04  7.371125e+00  9.043411e+00  4.819051e+00  1.098398e+01  6.974193e+00  6.163324e+00  8.333690e+00  7.651539e+00  
0.0795 13.895 1.887  6.93390922e-04  7.405979e+00  9.061601e+00  4.861692e+00  1.088734e+01  6.798372e+00  6.043318e+00  8.171531e+00  7.483621e+00  
0.0800 13.877 1.886  7.00225122e-04  7.439975e+00  9.078505e+00  4.904042e+00  1.078957e+01  6.625201e+00  5.924341e+00  8.010763e+00  7.317673e+00  
0.0805 13.858 1.884  7.05026191e-04  7.473108e+00  9.094128e+00  4.946092e+00  1.069075e+01  6.454732e+00  5.806478e+00  7.851502e+00  7.153775e+00  
0.0810 13.840 1.883  7.10766187e-04  7.505374e+00  9.108473e+00  4.987834e+00  1.059094e+01  6.286996e+00  5.689772e+00  7.693803e+00  6.991956e+00  
0.0815 13.821 1.882  7.17117536e-04  7.536767e+00  9.121543e+00  5.029259e+00  1.049019e+01  6.122017e+00  5.574255e+00  7.537710e+00  6.832239e+00  
0.0820 13.803 1.880  7.25233078e-04  7.567286e+00  9.133341e+00  5.070360e+00  1.038854e+01  5.959807e+00  5.459939e+00  7.383240e+00  6.674625e+00  
0.0825 13.784 1.879  7.29241544e-04  7.596923e+00  9.143875e+00  5.111126e+00  1.028609e+01  5.800403e+00  5.346888e+00  7.230479e+00  6.519180e+00  
0.0830 13.765 1.878  7.34689235e-04  7.625677e+00  9.153150e+00  5.151550e+00  1.018291e+01  5.643825e+00  5.235135e+00  7.079472e+00  6.365945e+00  
0.0835 13.747 1.876  7.40639132e-04  7.653546e+00  9.161175e+00  5.191626e+00  1.007903e+01  5.490088e+00  5.124708e+00  6.930260e+00  6.214958e+00  
0.0840 13.728 1.875  7.47948342e-04  7.680525e+00  9.167951e+00  5.231345e+00  9.974508e+00  5.339190e+00  5.015599e+00  6.782825e+00  6.066203e+00  
0.0845 13.709 1.873  7.53921783e-04  7.706612e+00  9.173486e+00  5.270699e+00  9.869402e+00  5.191138e+00  4.907823e+00  6.637192e+00  5.919707e+00  
0.0850 13.690 1.872  7.58215022e-04  7.731805e+00  9.177789e+00  5.309678e+00  9.763787e+00  5.045941e+00  4.801405e+00  6.493395e+00  5.775506e+00  
0.0855 13.671 1.871  7.64221192e-04  7.756101e+00  9.180866e+00  5.348277e+00  9.657709e+00  4.903602e+00  4.696359e+00  6.351450e+00  5.633619e+00  
0.0860 13.652 1.869  7.71091756e-04  7.779500e+00  9.182726e+00  5.386491e+00  9.551216e+00  4.764117e+00  4.592694e+00  6.211372e+00  5.494056e+00  
0.0865 13.633 1.868  7.77058729e-04  7.801998e+00  9.183375e+00  5.424308e+00  9.444362e+00  4.627475e+00  4.490415e+00  6.073166e+00  5.356814e+00  
0.0870 13.614 1.867  7.81989479e-04  7.823599e+00  9.182826e+00  5.461725e+00  9.337213e+00  4.493677e+00  4.389551e+00  5.936873e+00  5.221925e+00  
0.0875 13.595 1.865  7.88920304e-04  7.844297e+00  9.181083e+00  5.498733e+00  9.229798e+00  4.362701e+00  4.290096e+00  5.802480e+00  5.089364e+00  
0.0880 13.576 1.864  7.93242971e-04  7.864096e+00  9.178162e+00  5.535328e+00  9.122194e+00  4.234547e+00  4.192086e+00  5.670044e+00  4.959172e+00  
0.0885 13.557 1.862  8.00475629e-04  7.882993e+00  9.174065e+00  5.571500e+00  9.014426e+00  4.109189e+00  4.095512e+00  5.539546e+00  4.831316e+00  
0.0890 13.538 1.861  8.05206055e-04  7.900990e+00  9.168810e+00  5.607245e+00  8.906562e+00  3.986617e+00  4.000403e+00  5.411027e+00  4.705818e+00  
0.0895 13.519 1.860  8.12051491e-04  7.918087e+00  9.162402e+00  5.642555e+00  8.798631e+00  3.866806e+00  3.906754e+00  5.284481e+00  4.582657e+00  
0.0900 13.499 1.858  8.16742431e-04  7.934285e+00  9.154855e+00  5.677427e+00  8.690696e+00  3.749738e+00  3.814585e+00  5.159935e+00  4.461842e+00  
0.0905 13.480 1.857  8.23587862e-04  7.949585e+00  9.146177e+00  5.711852e+00  8.582786e+00  3.635388e+00  3.723892e+00  5.037382e+00  4.343352e+00  
0.0910 13.461 1.855  8.28102572e-04  7.963989e+00  9.136384e+00  5.745827e+00  8.474959e+00  3.523728e+00  3.634686e+00  4.916840e+00  4.227187e+00  
0.0915 13.442 1.854  8.35089128e-04  7.977497e+00  9.125481e+00  5.779345e+00  8.367240e+00  3.414735e+00  3.546962e+00  4.798299e+00  4.113324e+00  
0.0920 13.422 1.852  8.39756518e-04  7.990113e+00  9.113487e+00  5.812399e+00  8.259687e+00  3.308369e+00  3.460723e+00  4.681765e+00  4.001752e+00  
0.0925 13.403 1.851  8.45419114e-04  8.001840e+00  9.100411e+00  5.844988e+00  8.152337e+00  3.204615e+00  3.375983e+00  4.567256e+00  3.892475e+00  
0.0930 13.384 1.849  8.51133104e-04  8.012678e+00  9.086267e+00  5.877105e+00  8.045228e+00  3.103440e+00  3.292734e+00  4.454762e+00  3.785472e+00  
0.0935 13.364 1.848  8.57601843e-04  8.022631e+00  9.071065e+00  5.908744e+00  7.938389e+00  3.004807e+00  3.210966e+00  4.344269e+00  3.680715e+00  
0.0940 13.345 1.847  8.61579598e-04  8.031703e+00  9.054822e+00  5.939900e+00  7.831873e+00  2.908674e+00  3.130677e+00  4.235772e+00  3.578183e+00  
0.0945 13.326 1.845  8.68923348e-04  8.039895e+00  9.037547e+00  5.970571e+00  7.725699e+00  2.815022e+00  3.051866e+00  4.129274e+00  3.477870e+00  
0.0950 13.306 1.844  8.73174732e-04  8.047213e+00  9.019257e+00  6.000751e+00  7.619917e+00  2.723806e+00  2.974528e+00  4.024766e+00  3.379753e+00  
0.0955 13.287 1.842  8.79274190e-04  8.053661e+00  8.999964e+00  6.030438e+00  7.514552e+00  2.634994e+00  2.898653e+00  3.922237e+00  3.283810e+00  
0.0960 13.267 1.841  8.85834052e-04  8.059240e+00  8.979678e+00  6.059624e+00  7.409628e+00  2.548545e+00  2.824227e+00  3.821662e+00  3.190007e+00  
0.0965 13.248 1.839  8.89320862e-04  8.063957e+00  8.958421e+00  6.088308e+00  7.305194e+00  2.464418e+00  2.751246e+00  3.723041e+00  3.098331e+00  
0.0970 13.228 1.838  8.96631013e-04  8.067815e+00  8.936200e+00  6.116487e+00  7.201266e+00  2.382585e+00  2.679701e+00  3.626360e+00  3.008758e+00  
0.0975 13.209 1.836  9.01023749e-04  8.070819e+00  8.913034e+00  6.144154e+00  7.097882e+00  2.302997e+00  2.609578e+00  3.531601e+00  2.921259e+00  
0.0980 13.189 1.835  9.07514455e-04  8.072974e+00  8.888932e+00  6.171309e+00  6.995058e+00  2.225620e+00  2.540864e+00  3.438745e+00  2.835807e+00  
0.0985 13.169 1.833  9.12785894e-04  8.074284e+00  8.863912e+00  6.197947e+00  6.892827e+00  2.150403e+00  2.473543e+00  3.347771e+00  2.752368e+00  
0.0990 13.150 1.832  9.17295740e-04  8.074758e+00  8.837991e+00  6.224065e+00  6.791220e+00  2.077318e+00  2.407613e+00  3.258675e+00  2.670928e+00  
0.0995 13.130 1.830  9.22797580e-04  8.074399e+00  8.811182e+00  6.249661e+00  6.690258e+00  2.006317e+00  2.343054e+00  3.171434e+00  2.591451e+00  
0.1000 13.110 1.829  9.29272392e-04  8.073212e+00  8.783497e+00  6.274731e+00  6.589961e+00  1.937365e+00  2.279855e+00  3.086029e+00  2.513912e+00  
0.1005 13.091 1.827  9.33500576e-04  8.071205e+00  8.754957e+00  6.299275e+00  6.490360e+00  1.870419e+00  2.218006e+00  3.002450e+00  2.438285e+00  
0.1010 13.071 1.826  9.39912284e-04  8.068382e+00  8.725570e+00  6.323288e+00  6.391465e+00  1.805441e+00  2.157491e+00  2.920670e+00  2.364536e+00  
0.1015 13.051 1.824  9.44384054e-04  8.064752e+00  8.695358e+00  6.346767e+00  6.293307e+00  1.742378e+00  2.098290e+00  2.840668e+00  2.292630e+00  
0.1020 13.032 1.823  9.49843920e-04  8.060319e+00  8.664334e+00  6.369713e+00  6.195902e+00  1.681203e+00  2.040400e+00  2.762436e+00  2.222548e+00  
0.1025 13.012 1.821  9.55406801e-04  8.055090e+00  8.632512e+00  6.392121e+00  6.099267e+00  1.621870e+00  1.983798e+00  2.685946e+00  2.154255e+00  
0.1030 12.992 1.820  9.60026394e-04  8.049075e+00  8.599909e+00  6.413992e+00  6.003423e+00  1.564336e+00  1.928470e+00  2.611177e+00  2.087718e+00  
0.1035 12.973 1.818  9.66283407e-04  8.042276e+00  8.566539e+00  6.435323e+00  5.908382e+00  1.508568e+00  1.874400e+00  2.538108e+00  2.022911e+00  
0.1040 12.953 1.817  9.71235652e-04  8.034703e+00  8.532418e+00  6.456112e+00  5.814161e+00  1.454514e+00  1.821566e+00  2.466707e+00  1.959794e+00  
0.1045 12.933 1.815  9.77135100e-04  8.026361e+00  8.497560e+00  6.476358e+00  5.720773e+00  1.402147e+00  1.769955e+00  2.396960e+00  1.898345e+00  
0.1050 12.913 1.814  9.79886584e-04  8.017263e+00  8.461988e+00  6.496059e+00  5.628242e+00  1.351407e+00  1.719544e+00  2.328835e+00  1.838523e+00  
0.1055 12.893 1.812  9.87110864e-04  8.007411e+00  8.425710e+00  6.515216e+00  5.536573e+00  1.302278e+00  1.670325e+00  2.262319e+00  1.780314e+00  
0.1060 12.874 1.811  9.92994955e-04  7.996813e+00  8.388740e+00  6.533826e+00  5.445775e+00  1.254716e+00  1.622274e+00  2.197382e+00  1.723680e+00  
0.1065 12.854 1.809  9.95984606e-04  7.985481e+00  8.351103e+00  6.551889e+00  5.355867e+00  1.208665e+00  1.575366e+00  2.133991e+00  1.668580e+00  
0.1070 12.834 1.808  1.00233870e-03  7.973420e+00  8.312808e+00  6.569405e+00  5.266857e+00  1.164103e+00  1.529592e+00  2.072130e+00  1.614995e+00  
0.1075 12.814 1.806  1.00808984e-03  7.960636e+00  8.273869e+00  6.586371e+00  5.178752e+00  1.120994e+00  1.484932e+00  2.011775e+00  1.562895e+00  
0.1080 12.794 1.805  1.01062434e-03  7.947144e+00  8.234311e+00  6.602790e+00  5.091567e+00  1.079281e+00  1.441359e+00  1.952888e+00  1.512235e+00  
0.1085 12.775 1.803  1.01788720e-03  7.932946e+00  8.194141e+00  6.618660e+00  5.005308e+00  1.038952e+00  1.398868e+00  1.895465e+00  1.463006e+00  
0.1090 12.755 1.802  1.02201289e-03  7.918054e+00  8.153379e+00  6.633982e+00  4.919984e+00  9.999564e-01  1.357433e+00  1.839468e+00  1.415167e+00  
0.1095 12.735 1.800  1.02759598e-03  7.902474e+00  8.112037e+00  6.648754e+00  4.835598e+00  9.622629e-01  1.317037e+00  1.784874e+00  1.368688e+00  
0.1100 12.715 1.798  1.03211360e-03  7.886217e+00  8.070134e+00  6.662979e+00  4.752158e+00  9.258339e-01  1.277661e+00  1.731659e+00  1.323540e+00  
0.1105 12.695 1.797  1.03756460e-03  7.869290e+00  8.027683e+00  6.676654e+00  4.669669e+00  8.906369e-01  1.239287e+00  1.679798e+00  1.279693e+00  
0.1110 12.675 1.795  1.04269498e-03  7.851701e+00  7.984699e+00  6.689782e+00  4.588136e+00  8.566384e-01  1.201897e+00  1.629267e+00  1.237121e+00  
0.1115 12.655 1.794  1.04738841e-03  7.833459e+00  7.941198e+00  6.702362e+00  4.507561e+00  8.238006e-01  1.165471e+00  1.580038e+00  1.195789e+00  
0.1120 12.635 1.792  1.05204493e-03  7.814577e+00  7.897199e+00  6.714394e+00  4.427950e+00  7.920876e-01  1.129988e+00  1.532084e+00  1.155667e+00  
0.1125 12.616 1.791  1.05659110e-03  7.795061e+00  7.852715e+00  6.725881e+00  4.349309e+00  7.614745e-01  1.095437e+00  1.485388e+00  1.116734e+00  
0.1130 12.596 1.789  1.06123306e-03  7.774921e+00  7.807762e+00  6.736825e+00  4.271637e+00  7.319267e-01  1.061796e+00  1.439924e+00  1.078961e+00  
0.1135 12.576 1.788  1.06692332e-03  7.754165e+00  7.762352e+00  6.747224e+00  4.194937e+00  7.034166e-01  1.029050e+00  1.395668e+00  1.042320e+00  
0.1140 12.556 1.786  1.07058560e-03  7.732805e+00  7.716505e+00  6.757079e+00  4.119208e+00  6.759046e-01  9.971752e-01  1.352588e+00  1.006778e+00  
0.1145 12.536 1.784  1.07667768e-03  7.710847e+00  7.670231e+00  6.766393e+00  4.044452e+00  6.493713e-01  9.661599e-01  1.310671e+00  9.723168e-01  
0.1150 12.516 1.783  1.08052250e-03  7.688302e+00  7.623549e+00  6.775170e+00  3.970673e+00  6.237820e-01  9.359832e-01  1.269887e+00  9.389052e-01  
0.1155 12.496 1.781  1.08581248e-03  7.665179e+00  7.576471e+00  6.783405e+00  3.897864e+00  5.991084e-01  9.066279e-01  1.230213e+00  9.065170e-01  
0.1160 12.476 1.780  1.09057813e-03  7.641489e+00  7.529014e+00  6.791104e+00  3.826030e+00  5.753244e-01  8.780776e-01  1.191627e+00  8.751285e-01  
0.1165 12.456 1.778  1.09570862e-03  7.617238e+00  7.481189e+00  6.798268e+00  3.755164e+00  5.524015e-01  8.503141e-01  1.154104e+00  8.447128e-01  
0.1170 12.436 1.776  1.09869846e-03  7.592440e+00  7.433016e+00  6.804898e+00  3.685267e+00  5.303057e-01  8.233162e-01  1.117615e+00  8.152390e-01  
0.1175 12.417 1.775  1.10398952e-03  7.567102e+00  7.384507e+00  6.810998e+00  3.616339e+00  5.090202e-01  7.970729e-01  1.082147e+00  7.866913e-01  
0.1180 12.397 1.773  1.10940327e-03  7.541235e+00  7.335674e+00  6.816569e+00  3.548376e+00  4.885196e-01  7.715676e-01  1.047676e+00  7.590456e-01  
0.1185 12.377 1.772  1.11317549e-03  7.514847e+00  7.286534e+00  6.821612e+00  3.481373e+00  4.687724e-01  7.467794e-01  1.014173e+00  7.322716e-01  
0.1190 12.357 1.770  1.11843911e-03  7.487947e+00  7.237097e+00  6.826129e+00  3.415327e+00  4.497595e-01  7.226953e-01  9.816225e-01  7.063512e-01  
0.1195 12.337 1.768  1.12366289e-03  7.460544e+00  7.187377e+00  6.830120e+00  3.350235e+00  4.314579e-01  6.993000e-01  9.500021e-01  6.812621e-01  
0.1200 12.317 1.767  1.12543714e-03  7.432653e+00  7.137396e+00  6.833594e+00  3.286091e+00  4.138318e-01  6.765690e-01  9.192790e-01  6.569699e-01  
0.1205 12.297 1.765  1.13180773e-03  7.404279e+00  7.087159e+00  6.836550e+00  3.222895e+00  3.968750e-01  6.544980e-01  8.894479e-01  6.334687e-01  
0.1210 12.277 1.764  1.13600305e-03  7.375432e+00  7.036682e+00  6.838991e+00  3.160640e+00  3.805592e-01  6.330674e-01  8.604814e-01  6.107304e-01  
0.1215 12.257 1.762  1.14127606e-03  7.346123e+00  6.985977e+00  6.840917e+00  3.099319e+00  3.648635e-01  6.122629e-01  8.323590e-01  5.887343e-01  
0.1220 12.238 1.760  1.14463014e-03  7.316360e+00  6.935061e+00  6.842335e+00  3.038928e+00  3.497650e-01  5.920683e-01  8.050588e-01  5.674577e-01  
0.1225 12.218 1.759  1.14968323e-03  7.286155e+00  6.883944e+00  6.843244e+00  2.979461e+00  3.352458e-01  5.724712e-01  7.785627e-01  5.468824e-01  
0.1230 12.198 1.757  1.15314511e-03  7.255518e+00  6.832643e+00  6.843650e+00  2.920911e+00  3.212814e-01  5.534559e-01  7.528463e-01  5.269837e-01  
0.1235 12.178 1.755  1.15763980e-03  7.224457e+00  6.781167e+00  6.843557e+00  2.863276e+00  3.078589e-01  5.350150e-01  7.278972e-01  5.077490e-01  
0.1240 12.158 1.754  1.16281776e-03  7.192981e+00  6.729528e+00  6.842965e+00  2.806546e+00  2.949590e-01  5.171355e-01  7.036949e-01  4.891580e-01  
0.1245 12.138 1.752  1.16695680e-03  7.161101e+00  6.677740e+00  6.841877e+00  2.750714e+00  2.825614e-01  4.998049e-01  6.802185e-01  4.711899e-01  
0.1250 12.119 1.750  1.16987902e-03  7.128829e+00  6.625819e+00  6.840299e+00  2.695772e+00  2.706439e-01  4.830175e-01  6.574446e-01  4.538215e-01  
0.1255 12.099 1.749  1.17562370e-03  7.096170e+00  6.573773e+00  6.838233e+00  2.641717e+00  2.591986e-01  4.667699e-01  6.353654e-01  4.370452e-01  
0.1260 12.079 1.747  1.17862973e-03  7.063138e+00  6.521615e+00  6.835686e+00  2.588540e+00  2.482031e-01  4.510659e-01  6.139561e-01  4.208367e-01  
0.1265 12.059 1.746  1.18467670e-03  7.029737e+00  6.469355e+00  6.832653e+00  2.536232e+00  2.376466e-01  4.358867e-01  5.932054e-01  4.051850e-01  
0.1270 12.039 1.744  1.18662467e-03  6.995984e+00  6.417009e+00  6.829147e+00  2.484784e+00  2.275047e-01  4.212676e-01  5.730862e-01  3.900639e-01  
0.1275 12.019 1.742  1.19172412e-03  6.961884e+00  6.364587e+00  6.825167e+00  2.434194e+00  2.177698e-01  4.072107e-01  5.535904e-01  3.754656e-01  
0.1280 12.000 1.741  1.19641444e-03  6.927445e+00  6.312097e+00  6.820715e+00  2.384447e+00  2.084250e-01  3.937254e-01  5.346982e-01  3.613713e-01  
0.1285 11.980 1.739  1.19965453e-03  6.892681e+00  6.259557e+00  6.815799e+00  2.335539e+00  1.994552e-01  3.808733e-01  5.163931e-01  3.477652e-01  
0.1290 11.960 1.737  1.20375317e-03  6.857600e+00  6.206973e+00  6.810422e+00  2.287463e+00  1.908479e-01  3.687003e-01  4.986601e-01  3.346332e-01  
0.1295 11.940 1.736  1.20866787e-03  6.822207e+00  6.154355e+00  6.804584e+00  2.240206e+00  1.825902e-01  3.571963e-01  4.814840e-01  3.219611e-01  
0.1300 11.921 1.734  1.21102596e-03  6.786519e+00  6.101720e+00  6.798294e+00  2.193761e+00  1.746651e-01  3.465290e-01  4.648448e-01  3.097303e-01  
0.1305 11.901 1.732  1.21601695e-03  6.750539e+00  6.049072e+00  6.791557e+00  2.148121e+00  1.670654e-01  3.367855e-01  4.487332e-01  2.979324e-01  
0.1310 11.881 1.731  1.22083994e-03  6.714278e+00  5.996424e+00  6.784368e+00  2.103277e+00  1.597780e-01  3.279389e-01  4.331339e-01  2.865531e-01  
0.1315 11.861 1.729  1.22330245e-03  6.677746e+00  5.943788e+00  6.776742e+00  2.059218e+00  1.527879e-01  3.203669e-01  4.180273e-01  2.755750e-01  
0.1320 11.842 1.727  1.22773287e-03  6.640953e+00  5.891172e+00  6.768678e+00  2.015939e+00  1.460871e-01  3.141442e-01  4.034036e-01  2.649894e-01  
0.1325 11.822 1.725  1.23188557e-03  6.603906e+00  5.838586e+00  6.760181e+00  1.973429e+00  1.396642e-01  3.094167e-01  3.892484e-01  2.547832e-01  
0.1330 11.802 1.724  1.23576189e-03  6.566613e+00  5.786038e+00  6.751253e+00  1.931677e+00  1.335081e-01  3.062905e-01  3.755469e-01  2.449432e-01  
0.1335 11.783 1.722  1.23947779e-03  6.529086e+00  5.733541e+00  6.741900e+00  1.890674e+00  1.276069e-01  3.051306e-01  3.622836e-01  2.354559e-01  
0.1340 11.763 1.720  1.24315918e-03  6.491331e+00  5.681101e+00  6.732127e+00  1.850413e+00  1.219533e-01  3.062049e-01  3.494482e-01  2.263127e-01  
0.1345 11.743 1.719  1.24634250e-03  6.453362e+00  5.628733e+00  6.721940e+00  1.810882e+00  1.165343e-01  3.100244e-01  3.370232e-01  2.174983e-01  
0.1350 11.724 1.717  1.25108492e-03  6.415180e+00  5.576438e+00  6.711339e+00  1.772076e+00  1.113457e-01  3.166099e-01  3.250025e-01  2.090075e-01  
0.1355 11.704 1.715  1.25298963e-03  6.376802e+00  5.524234e+00  6.700335e+00  1.733982e+00  1.063733e-01  3.269341e-01  3.133656e-01  2.008236e-01  
0.1360 11.684 1.714  1.25815204e-03  6.338231e+00  5.472122e+00  6.688929e+00  1.696595e+00  1.016134e-01  3.412514e-01  3.021066e-01  1.929421e-01  
0.1365 11.665 1.712  1.26267582e-03  6.299475e+00  5.420112e+00  6.677120e+00  1.659903e+00  9.705666e-02  3.589297e-01  2.912147e-01  1.853518e-01  
0.1370 11.645 1.710  1.26417947e-03  6.260549e+00  5.368218e+00  6.664923e+00  1.623896e+00  9.269168e-02  3.821228e-01  2.806690e-01  1.780387e-01  
0.1375 11.626 1.708  1.26920736e-03  6.221454e+00  5.316440e+00  6.652337e+00  1.588566e+00  8.851472e-02  4.106151e-01  2.704648e-01  1.709981e-01  
0.1380 11.606 1.707  1.27195825e-03  6.182203e+00  5.264792e+00  6.639368e+00  1.553903e+00  8.451568e-02  4.446169e-01  2.605878e-01  1.642178e-01  
0.1385 11.587 1.705  1.27625589e-03  6.142801e+00  5.213278e+00  6.626019e+00  1.519898e+00  8.068918e-02  4.848076e-01  2.510285e-01  1.576909e-01  
0.1390 11.567 1.703  1.28003874e-03  6.103258e+00  5.161907e+00  6.612295e+00  1.486543e+00  7.702836e-02  5.313434e-01  2.417770e-01  1.514091e-01  
0.1395 11.548 1.702  1.28261146e-03  6.063582e+00  5.110688e+00  6.598201e+00  1.453825e+00  7.352427e-02  5.849962e-01  2.328187e-01  1.453608e-01  
0.1400 11.528 1.700  1.28628377e-03  6.023782e+00  5.059628e+00  6.583744e+00  1.421739e+00  7.017226e-02  6.464512e-01  2.241455e-01  1.395402e-01  
0.1405 11.509 1.698  1.28967144e-03  5.983865e+00  5.008733e+00  6.568930e+00  1.390274e+00  6.696640e-02  7.168756e-01  2.157463e-01  1.339399e-01  
0.1410 11.489 1.696  1.29405960e-03  5.943836e+00  4.958007e+00  6.553756e+00  1.359422e+00  6.390093e-02  7.943462e-01  2.076162e-01  1.285523e-01  
0.1415 11.470 1.695  1.29594770e-03  5.903709e+00  4.907464e+00  6.538236e+00  1.329171e+00  6.096830e-02  8.815635e-01  1.997388e-01  1.233677e-01  
0.1420 11.450 1.693  1.30018598e-03  5.863487e+00  4.857105e+00  6.522369e+00  1.299515e+00  5.816503e-02  9.780917e-01  1.921093e-01  1.183816e-01  
0.1425 11.431 1.691  1.30353585e-03  5.823179e+00  4.806939e+00  6.506162e+00  1.270444e+00  5.548473e-02  1.082998e+00  1.847200e-01  1.135857e-01  
0.1430 11.411 1.689  1.30707335e-03  5.782790e+00  4.756969e+00  6.489619e+00  1.241950e+00  5.292323e-02  1.197184e+00  1.775624e-01  1.089743e-01  
0.1435 11.392 1.688  1.30881431e-03  5.742335e+00  4.707208e+00  6.472748e+00  1.214019e+00  5.047297e-02  1.320810e+00  1.706246e-01  1.045375e-01  
0.1440 11.373 1.686  1.31419085e-03  5.701812e+00  4.657655e+00  6.455550e+00  1.186652e+00  4.813384e-02  1.454242e+00  1.639058e-01  1.002752e-01  
0.1445 11.353 1.684  1.31620956e-03  5.661233e+00  4.608317e+00  6.438031e+00  1.159830e+00  4.589748e-02  1.596272e+00  1.573949e-01  9.617596e-02  
0.1450 11.334 1.682  1.31992841e-03  5.620606e+00  4.559204e+00  6.420198e+00  1.133551e+00  4.376075e-02  1.746834e+00  1.510872e-01  9.223570e-02  
0.1455 11.315 1.681  1.32243363e-03  5.579936e+00  4.510317e+00  6.402053e+00  1.107801e+00  4.171912e-02  1.905749e+00  1.449756e-01  8.844813e-02  
0.1460 11.295 1.679  1.32600918e-03  5.539233e+00  4.461665e+00  6.383603e+00  1.082576e+00  3.976894e-02  2.073146e+00  1.390542e-01  8.480828e-02  
0.1465 11.276 1.677  1.32845928e-03  5.498502e+00  4.413251e+00  6.364853e+00  1.057864e+00  3.790602e-02  2.249313e+00  1.333154e-01  8.131029e-02  
0.1470 11.257 1.675  1.33148234e-03  5.457751e+00  4.365082e+00  6.345811e+00  1.033661e+00  3.612720e-02  2.434115e+00  1.277544e-01  7.794979e-02  
0.1475 11.238 1.674  1.33601632e-03  5.416982e+00  4.317160e+00  6.326476e+00  1.009959e+00  3.442989e-02  2.624155e+00  1.223728e-01  7.472322e-02  
0.1480 11.219 1.672  1.33824520e-03  5.376206e+00  4.269490e+00  6.306852e+00  9.867415e-01  3.280800e-02  2.818076e+00  1.171629e-01  7.162197e-02  
0.1485 11.199 1.670  1.34044238e-03  5.335432e+00  4.222080e+00  6.286953e+00  9.640072e-01  3.125977e-02  3.019138e+00  1.121156e-01  6.864346e-02  
0.1490 11.180 1.668  1.34379108e-03  5.294661e+00  4.174931e+00  6.266778e+00  9.417457e-01  2.978190e-02  3.224366e+00  1.072306e-01  6.578298e-02  
0.1495 11.161 1.666  1.34806296e-03  5.253900e+00  4.128048e+00  6.246328e+00  9.199527e-01  2.837246e-02  3.431482e+00  1.025090e-01  6.303785e-02  
