# Distribution of neutrino fluxes in the AGS05 standard solar model model.
# 
# arxiv:0909.2668
#
# The cumulative neutrino fluxes from Table 1 of BPS08(GS) are given in the row below.
# 
# 6.04E+00 1.44E-02 8.24E-07 4.54E-01 4.66E-04 1.85E-02 1.29E-02 3.14E-04 
#
# 
# Columns in the Table below represent:
#
# 1) Radius of the zone in units of one solar radius
# 2) Temperature in units of 10^6 deg (K)
# 3) Logarithm (to the base 10) of the electron density in units of
#   cm^{-3}/N_A, where N_A is the Avogadro number
# 4) Mass of the zone with the given radius in units of one solar mass 
# 5) Fraction of pp neutrinos produced in the zone 
# 6) Fraction of pep neutrinos produced in the zone
# 7) Fraction of hep neutrinos produced in the zone
# 8) Fraction of beryllium 7 neutrinos produced in the zone
# 9) Fraction of boron 8 neutrinos produced in the zone
# 10) Fraction of nitrogen 13 neutrinos produced in the zone
# 11) Fraction of oxygen 15 neutrinos produced in the zone
# 12) Fraction of florine 17 neutrinos produced in the zone

0.0525 14.636 1.952  3.61347664e-04  4.554009e+00  6.319017e+00  2.440998e+00  1.282667e+01  1.722971e+01  1.135811e+01  1.627538e+01  1.670458e+01  
0.0530 14.621 1.951  3.68875072e-04  4.618803e+00  6.395611e+00  2.484793e+00  1.287662e+01  1.709587e+01  1.130747e+01  1.620284e+01  1.660254e+01  
0.0535 14.607 1.950  3.75452433e-04  4.683415e+00  6.471523e+00  2.528806e+00  1.292270e+01  1.695595e+01  1.125294e+01  1.612474e+01  1.649476e+01  
0.0540 14.592 1.949  3.81865924e-04  4.747829e+00  6.546724e+00  2.573027e+00  1.296486e+01  1.681013e+01  1.119448e+01  1.604101e+01  1.638119e+01  
0.0545 14.578 1.948  3.85562410e-04  4.812016e+00  6.621184e+00  2.617443e+00  1.300317e+01  1.665882e+01  1.113244e+01  1.595214e+01  1.626241e+01  
0.0550 14.563 1.947  3.91662131e-04  4.875970e+00  6.694891e+00  2.662049e+00  1.303766e+01  1.650219e+01  1.106697e+01  1.585837e+01  1.613871e+01  
0.0555 14.548 1.946  4.00014437e-04  4.939675e+00  6.767824e+00  2.706839e+00  1.306828e+01  1.634033e+01  1.099794e+01  1.575949e+01  1.600986e+01  
0.0560 14.533 1.945  4.02942816e-04  5.003100e+00  6.839941e+00  2.751797e+00  1.309508e+01  1.617369e+01  1.092557e+01  1.565584e+01  1.587626e+01  
0.0565 14.518 1.944  4.12474622e-04  5.066244e+00  6.911243e+00  2.796921e+00  1.311804e+01  1.600228e+01  1.084988e+01  1.554741e+01  1.573794e+01  
0.0570 14.503 1.943  4.13508452e-04  5.129070e+00  6.981685e+00  2.842192e+00  1.313726e+01  1.582667e+01  1.077120e+01  1.543472e+01  1.559547e+01  
0.0575 14.487 1.942  4.23469857e-04  5.191582e+00  7.051270e+00  2.887611e+00  1.315274e+01  1.564681e+01  1.068953e+01  1.531774e+01  1.544884e+01  
0.0580 14.472 1.941  4.28328168e-04  5.253751e+00  7.119963e+00  2.933164e+00  1.316447e+01  1.546304e+01  1.060492e+01  1.519653e+01  1.529813e+01  
0.0585 14.456 1.940  4.34335477e-04  5.315560e+00  7.187744e+00  2.978839e+00  1.317252e+01  1.527564e+01  1.051754e+01  1.507137e+01  1.514366e+01  
0.0590 14.441 1.939  4.39125818e-04  5.376996e+00  7.254597e+00  3.024630e+00  1.317692e+01  1.508483e+01  1.042757e+01  1.494249e+01  1.498571e+01  
0.0595 14.425 1.938  4.44868979e-04  5.438039e+00  7.320501e+00  3.070523e+00  1.317772e+01  1.489088e+01  1.033510e+01  1.481004e+01  1.482445e+01  
0.0600 14.410 1.936  4.53353770e-04  5.498679e+00  7.385442e+00  3.116515e+00  1.317493e+01  1.469389e+01  1.024015e+01  1.467404e+01  1.465991e+01  
0.0605 14.394 1.935  4.57093946e-04  5.558894e+00  7.449397e+00  3.162591e+00  1.316862e+01  1.449425e+01  1.014299e+01  1.453486e+01  1.449253e+01  
0.0610 14.378 1.934  4.64827493e-04  5.618673e+00  7.512353e+00  3.208745e+00  1.315880e+01  1.429206e+01  1.004360e+01  1.439249e+01  1.432230e+01  
0.0615 14.362 1.933  4.70401032e-04  5.677998e+00  7.574288e+00  3.254965e+00  1.314551e+01  1.408758e+01  9.942085e+00  1.424708e+01  1.414939e+01  
0.0620 14.346 1.932  4.76005568e-04  5.736850e+00  7.635183e+00  3.301240e+00  1.312882e+01  1.388108e+01  9.838598e+00  1.409884e+01  1.397404e+01  
0.0625 14.330 1.931  4.83460361e-04  5.795221e+00  7.695028e+00  3.347565e+00  1.310874e+01  1.367267e+01  9.733194e+00  1.394786e+01  1.379635e+01  
0.0630 14.314 1.930  4.86519848e-04  5.853085e+00  7.753801e+00  3.393922e+00  1.308539e+01  1.346275e+01  9.626131e+00  1.379449e+01  1.361675e+01  
0.0635 14.298 1.929  4.95011266e-04  5.910439e+00  7.811496e+00  3.440308e+00  1.305878e+01  1.325137e+01  9.517458e+00  1.363883e+01  1.343531e+01  
0.0640 14.281 1.927  5.00333802e-04  5.967263e+00  7.868093e+00  3.486709e+00  1.302898e+01  1.303882e+01  9.407290e+00  1.348102e+01  1.325221e+01  
0.0645 14.265 1.926  5.06328410e-04  6.023542e+00  7.923580e+00  3.533115e+00  1.299603e+01  1.282527e+01  9.295724e+00  1.332121e+01  1.306762e+01  
0.0650 14.249 1.925  5.13097821e-04  6.079265e+00  7.977943e+00  3.579519e+00  1.295999e+01  1.261091e+01  9.182825e+00  1.315949e+01  1.288164e+01  
0.0655 14.232 1.924  5.18163861e-04  6.134414e+00  8.031168e+00  3.625909e+00  1.292093e+01  1.239595e+01  9.068741e+00  1.299607e+01  1.269450e+01  
0.0660 14.216 1.923  5.25241633e-04  6.188979e+00  8.083246e+00  3.672276e+00  1.287889e+01  1.218056e+01  8.953555e+00  1.283108e+01  1.250634e+01  
0.0665 14.199 1.922  5.31180059e-04  6.242946e+00  8.134161e+00  3.718608e+00  1.283393e+01  1.196492e+01  8.837343e+00  1.266461e+01  1.231727e+01  
0.0670 14.182 1.920  5.36521535e-04  6.296299e+00  8.183902e+00  3.764896e+00  1.278612e+01  1.174924e+01  8.720239e+00  1.249687e+01  1.212751e+01  
0.0675 14.166 1.919  5.42861129e-04  6.349027e+00  8.232463e+00  3.811130e+00  1.273554e+01  1.153368e+01  8.602370e+00  1.232803e+01  1.193725e+01  
0.0680 14.149 1.918  5.50420696e-04  6.401120e+00  8.279831e+00  3.857301e+00  1.268221e+01  1.131836e+01  8.483752e+00  1.215812e+01  1.174653e+01  
